Age at enrollment,Application mode,Curricular units 1st sem (approved),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Debtor,Gender,Scholarship holder,Tuition fees up to date,Target
25,12,0,6,0.0,0.0,1,0,0,1,Dropout
18,8,4,6,11.5,12.166666666666666,0,0,0,0,Graduate
19,1,6,6,12.333333333333334,12.5,0,0,0,1,Graduate
19,8,7,7,11.971428571428572,14.4375,0,0,1,1,Graduate
20,1,2,5,13.0,11.5,1,0,1,0,Dropout
20,8,2,5,13.5,11.285714285714286,0,0,0,1,Graduate
21,8,6,6,12.166666666666666,13.285714285714286,0,0,0,1,Graduate
19,1,0,0,0.0,0.0,0,0,0,1,Graduate
42,12,6,6,11.666666666666666,13.666666666666666,0,0,0,1,Graduate
19,1,5,6,13.4,12.833333333333334,0,0,1,1,Graduate
18,1,6,6,12.0,12.5,0,0,0,1,Graduate
21,5,5,5,14.2,14.8,0,0,0,1,Graduate
20,1,6,6,12.125,14.428571428571429,0,0,1,1,Graduate
20,1,7,7,13.857142857142858,13.285714285714286,0,0,0,1,Graduate
19,1,7,7,14.283333333333337,13.125555555555556,0,0,0,1,Graduate
21,13,11,13,13.272727272727272,13.0,0,0,0,1,Graduate
19,1,6,6,14.666666666666666,15.142857142857142,0,0,0,1,Graduate
19,1,7,7,15.114999999999998,15.092,0,0,1,1,Graduate
22,15,6,6,15.0,13.142857142857142,0,0,0,1,Graduate
21,1,5,6,13.2,14.333333333333334,0,0,0,1,Graduate
18,8,2,6,11.0,10.333333333333334,0,0,1,1,Dropout
20,1,7,8,14.565714285714288,14.565714285714288,0,0,1,1,Graduate
18,8,3,5,12.0,10.75,1,0,0,0,Dropout
20,8,0,6,0.0,0.0,0,0,0,1,Dropout
23,8,6,7,13.796666666666669,13.775,0,0,0,1,Graduate
18,1,6,6,14.833333333333334,15.333333333333334,0,0,0,1,Graduate
20,15,6,6,12.833333333333334,13.833333333333334,0,0,0,1,Graduate
18,8,7,8,14.962857142857144,14.962857142857144,0,0,1,1,Graduate
20,1,4,5,12.0,11.2,0,0,0,1,Graduate
18,9,7,7,12.4,12.8,0,0,0,1,Graduate
20,8,6,6,15.571428571428571,17.166666666666668,0,0,0,1,Graduate
19,1,7,8,13.714285714285714,13.714285714285714,0,0,0,1,Graduate
21,15,6,6,13.142857142857142,12.166666666666666,0,0,0,1,Graduate
33,4,6,6,15.0,11.0,0,0,0,1,Graduate
24,1,1,5,13.0,0.0,1,0,0,0,Dropout
20,14,11,11,12.0,12.75,0,0,1,1,Graduate
18,1,0,0,0.0,0.0,0,0,0,1,Graduate
18,1,6,6,15.166666666666666,14.166666666666666,0,0,0,1,Graduate
29,14,4,6,12.0,10.5,1,0,0,1,Dropout
18,8,7,7,13.642857142857142,14.772727272727272,0,0,0,1,Graduate
19,1,6,6,12.666666666666666,12.714285714285714,0,0,0,1,Graduate
19,8,0,0,0.0,0.0,0,0,0,1,Dropout
18,8,5,6,10.8,10.5,0,0,1,1,Graduate
19,14,6,7,14.25,13.063636363636364,0,0,1,1,Graduate
20,13,12,14,12.153846153846152,12.9,0,0,0,1,Dropout
19,8,4,6,12.25,12.333333333333334,0,0,1,1,Graduate
18,1,8,8,13.40375,13.40375,0,0,1,1,Graduate
19,8,6,6,11.333333333333334,12.666666666666666,0,0,1,1,Graduate
20,8,5,6,12.2,12.333333333333334,1,1,0,1,Dropout
18,1,0,7,0.0,0.0,0,1,0,1,Dropout
35,12,5,6,16.166666666666668,16.0,1,1,0,0,Dropout
19,1,0,0,0.0,0.0,0,1,1,1,Graduate
19,1,3,5,11.0,10.0,0,1,0,1,Dropout
24,12,0,7,0.0,0.0,0,1,0,1,Dropout
29,12,4,6,12.5,0.0,1,1,0,0,Dropout
24,12,7,7,11.294444444444444,12.6,0,1,0,1,Graduate
19,8,5,6,11.2,12.5,0,1,0,1,Graduate
37,4,0,0,0.0,0.0,0,1,0,1,Dropout
18,3,5,6,13.2,11.8,0,1,0,1,Graduate
18,1,0,5,0.0,0.0,0,1,0,0,Dropout
18,1,0,6,0.0,0.0,1,1,0,0,Dropout
18,1,7,8,13.1,13.1,0,1,0,1,Graduate
19,1,6,6,13.5,13.166666666666666,0,1,0,1,Graduate
19,1,5,6,11.571428571428571,13.0,0,1,0,1,Dropout
21,15,6,6,15.285714285714286,15.166666666666666,1,1,0,1,Graduate
18,9,6,7,13.433333333333332,13.6,0,1,0,1,Graduate
19,7,5,5,11.6,11.0,0,1,0,1,Dropout
25,4,6,6,14.666666666666666,13.5,0,1,0,1,Graduate
22,1,6,6,14.666666666666666,14.666666666666666,0,1,0,1,Graduate
24,12,7,8,12.742857142857144,12.742857142857144,0,1,0,1,Graduate
19,1,7,7,11.975,13.12857142857143,0,1,0,1,Graduate
20,8,0,0,0.0,0.0,0,1,0,0,Dropout
19,1,7,8,14.935714285714283,14.935714285714283,0,1,1,1,Graduate
19,14,2,6,10.5,10.0,0,1,0,1,Dropout
19,1,5,6,13.333333333333334,13.0,0,1,0,1,Graduate
23,14,0,6,0.0,0.0,1,1,0,1,Dropout
47,12,5,6,13.8,14.0,0,1,0,1,Dropout
19,1,6,6,11.833333333333334,10.75,0,1,0,1,Graduate
19,1,0,0,0.0,0.0,0,1,0,1,Graduate
18,1,0,0,0.0,0.0,0,1,0,1,Dropout
28,14,2,5,10.0,0.0,0,1,0,1,Dropout
20,14,4,6,11.5,11.666666666666666,0,1,0,1,Dropout
21,1,0,0,0.0,0.0,0,1,1,1,Graduate
24,12,0,6,0.0,0.0,1,1,0,0,Dropout
28,12,6,6,13.0,12.2,0,1,0,1,Graduate
18,8,7,7,13.462857142857144,13.90625,0,1,1,1,Graduate
48,12,3,6,10.0,10.0,0,1,0,1,Dropout
21,8,6,6,12.333333333333334,13.666666666666666,0,1,0,1,Graduate
23,15,0,5,0.0,0.0,1,1,0,0,Dropout
18,1,5,5,13.6,13.25,0,1,0,1,Graduate
22,15,6,6,12.333333333333334,14.0,0,1,0,1,Dropout
25,7,10,13,11.454545454545457,12.25,0,1,0,1,Dropout
27,4,8,13,13.5,14.4,1,1,0,1,Dropout
49,12,0,5,0.0,0.0,0,1,0,0,Dropout
31,12,2,5,11.0,0.0,0,1,0,0,Dropout
54,12,6,6,13.714285714285714,14.333333333333334,0,1,0,1,Dropout
25,4,21,21,12.363636363636363,12.25,1,1,0,0,Dropout
28,4,2,6,12.0,12.666666666666666,0,1,0,1,Dropout
41,12,7,7,12.857142857142858,13.166666666666666,0,1,0,1,Graduate
22,14,0,5,0.0,11.5,0,1,0,1,Dropout
34,1,2,6,13.5,0.0,0,1,0,1,Dropout
28,12,11,11,15.090909090909092,15.0,1,1,0,0,Dropout
50,4,2,6,13.5,13.0,0,1,0,1,Dropout
19,1,0,5,0.0,0.0,0,1,0,1,Dropout
18,14,4,7,12.65,10.666666666666666,0,1,0,1,Dropout
59,12,0,5,0.0,0.0,0,1,0,1,Dropout
33,4,0,5,0.0,0.0,0,1,0,0,Dropout
23,8,6,6,13.333333333333334,12.8,0,1,1,1,Graduate
44,12,3,5,11.333333333333334,11.142857142857142,0,1,0,1,Dropout
37,1,0,6,0.0,0.0,0,1,0,1,Dropout
36,12,0,0,0.0,0.0,0,1,0,1,Dropout
22,1,3,5,11.666666666666666,10.5,0,1,0,0,Dropout
49,12,6,6,12.166666666666666,14.428571428571429,0,1,0,1,Graduate
23,16,6,6,13.333333333333334,12.75,0,1,0,1,Graduate
47,14,6,6,12.142857142857142,0.0,0,1,0,1,Dropout
28,14,17,18,13.058823529411764,12.307692307692308,0,1,0,1,Graduate
21,1,5,6,11.833333333333334,10.0,1,1,0,0,Dropout
21,14,10,11,12.4,11.8,0,1,0,1,Graduate
49,13,0,5,0.0,0.0,0,1,0,0,Dropout
40,12,5,5,11.0,13.4,0,1,0,1,Graduate
22,8,6,6,13.625,14.428571428571429,0,1,1,1,Graduate
31,12,0,5,0.0,0.0,0,1,0,1,Dropout
30,13,2,6,15.0,13.5,0,1,0,1,Dropout
19,1,5,6,10.8,11.0,0,1,0,1,Graduate
22,9,3,5,13.666666666666666,11.333333333333334,0,1,0,1,Dropout
19,1,6,6,12.833333333333334,13.333333333333334,0,1,0,1,Graduate
21,8,0,0,0.0,0.0,0,1,0,0,Dropout
19,8,6,6,15.125,13.428571428571429,0,1,0,1,Graduate
22,14,0,5,0.0,10.0,0,1,0,1,Dropout
22,1,5,6,11.4,11.0,0,1,0,1,Graduate
19,1,4,6,12.25,11.0,0,1,0,1,Graduate
26,12,0,6,0.0,0.0,0,1,0,0,Dropout
20,8,0,5,0.0,0.0,0,1,0,1,Dropout
18,4,2,5,13.0,0.0,0,1,0,0,Dropout
39,14,0,2,0.0,0.0,0,1,0,1,Dropout
18,1,0,8,0.0,0.0,0,1,0,1,Dropout
18,8,5,5,13.0,14.2,0,1,1,1,Graduate
19,1,6,6,13.857142857142858,14.0,0,1,1,1,Graduate
18,1,6,7,13.391666666666666,12.4875,0,1,0,1,Graduate
18,1,4,5,12.75,0.0,0,1,1,1,Dropout
22,15,4,5,14.5,14.6,0,1,0,1,Graduate
19,1,6,6,12.166666666666666,12.166666666666666,0,1,0,1,Graduate
18,1,5,5,15.4,15.6,0,1,0,1,Dropout
31,12,2,5,13.333333333333334,16.0,1,1,0,0,Dropout
28,12,0,5,0.0,0.0,0,1,0,1,Dropout
19,1,0,6,0.0,0.0,0,1,0,1,Dropout
20,8,6,6,13.714285714285714,14.714285714285714,0,1,0,1,Graduate
50,12,4,6,12.25,0.0,0,1,0,1,Dropout
31,12,1,5,11.0,13.0,0,1,0,1,Dropout
21,9,6,6,10.166666666666666,10.5,0,1,0,1,Graduate
34,12,1,5,10.0,0.0,0,1,0,1,Dropout
40,12,2,5,10.5,10.666666666666666,0,1,0,0,Dropout
18,1,0,0,0.0,0.0,0,1,1,1,Graduate
46,12,0,6,0.0,0.0,1,1,1,0,Dropout
37,14,0,6,0.0,0.0,0,1,0,1,Dropout
31,12,0,6,0.0,0.0,0,1,0,1,Dropout
34,12,5,6,13.333333333333334,12.4,0,1,0,1,Graduate
18,1,0,0,0.0,0.0,0,1,1,1,Dropout
18,1,6,6,13.571428571428571,14.333333333333334,0,1,1,1,Graduate
19,8,6,6,12.833333333333334,11.166666666666666,0,1,1,1,Graduate
40,14,4,5,10.25,11.2,0,1,0,1,Dropout
25,12,0,6,0.0,0.0,0,1,0,1,Dropout
20,8,4,5,14.5,13.333333333333334,1,1,0,1,Dropout
43,12,0,6,0.0,0.0,0,1,0,0,Dropout
35,14,18,18,11.666666666666666,11.5,0,1,0,1,Graduate
23,8,4,5,13.0,13.0,0,1,0,1,Graduate
19,8,7,7,12.12142857142857,11.50625,0,1,0,1,Graduate
21,17,9,11,14.22222222222222,13.75,0,1,1,1,Graduate
20,9,5,5,12.166666666666666,15.285714285714286,0,1,0,1,Graduate
30,12,0,6,0.0,0.0,0,1,1,1,Dropout
44,12,6,6,12.666666666666666,11.5,0,1,0,1,Graduate
19,9,7,8,13.614285714285714,13.614285714285714,0,1,0,1,Graduate
22,15,12,18,12.857142857142858,14.3,0,1,0,1,Graduate
18,1,4,5,14.0,14.2,0,1,0,1,Graduate
21,8,4,6,14.75,11.8,0,1,1,1,Graduate
18,1,0,6,0.0,0.0,0,1,0,1,Dropout
18,8,6,6,13.625,14.285714285714286,0,1,0,1,Graduate
19,1,0,0,0.0,0.0,0,1,0,1,Graduate
21,15,4,6,11.8,11.875,0,1,0,1,Dropout
31,12,6,6,15.125,14.6,0,1,0,1,Graduate
21,8,4,6,11.5,10.5,0,1,0,1,Dropout
27,13,0,4,0.0,0.0,0,1,0,1,Dropout
20,1,3,5,10.333333333333334,12.8,0,1,0,1,Graduate
19,9,6,6,13.833333333333334,14.5,0,1,0,1,Graduate
18,8,6,6,14.0,13.666666666666666,0,1,0,1,Graduate
29,12,1,5,18.0,13.333333333333334,0,1,0,1,Dropout
19,1,0,0,0.0,0.0,0,1,1,1,Graduate
21,1,4,6,13.25,11.0,0,1,0,0,Dropout
25,12,4,5,14.25,14.75,0,1,1,1,Graduate
32,12,0,5,0.0,0.0,0,1,0,0,Dropout
26,14,8,12,11.25,11.333333333333334,0,1,0,0,Dropout
18,1,6,6,13.5,12.5,0,1,1,1,Graduate
19,8,5,6,12.666666666666666,12.857142857142858,0,1,1,1,Graduate
19,1,6,6,15.166666666666666,12.333333333333334,0,1,1,1,Graduate
27,4,6,6,13.166666666666666,15.142857142857142,0,1,0,1,Dropout
21,15,6,6,14.5,11.333333333333334,0,1,0,1,Graduate
19,1,0,0,0.0,0.0,1,1,0,0,Graduate
18,8,4,5,10.8,12.5,0,1,1,1,Dropout
28,12,0,5,0.0,0.0,0,1,0,1,Dropout
25,12,6,10,11.428571428571429,12.0,1,1,0,0,Dropout
25,14,8,14,12.5,11.6,0,1,0,1,Dropout
26,1,0,6,0.0,0.0,0,1,0,1,Dropout
18,8,5,5,12.75,11.5,0,1,1,1,Graduate
25,12,0,6,0.0,0.0,0,1,0,1,Dropout
19,8,6,6,14.428571428571429,14.571428571428571,0,1,0,1,Graduate
19,8,7,7,12.492857142857144,11.7125,0,1,0,1,Graduate
45,12,4,8,11.5,11.0,0,1,0,1,Dropout
52,12,5,5,11.2,12.8,0,1,0,1,Graduate
20,1,3,5,12.0,11.0,0,1,0,0,Dropout
19,1,7,8,15.885714285714286,15.885714285714286,0,1,0,1,Graduate
21,1,4,7,12.94,11.58,1,1,0,0,Dropout
35,12,6,6,14.0,14.166666666666666,0,1,0,0,Graduate
36,12,0,0,0.0,0.0,0,1,0,1,Graduate
47,12,0,7,0.0,0.0,1,1,0,0,Dropout
22,9,0,5,0.0,0.0,0,1,0,1,Dropout
41,12,4,5,11.25,11.0,0,1,0,1,Dropout
26,4,0,5,0.0,0.0,0,1,0,1,Dropout
51,12,4,6,11.25,0.0,0,0,0,0,Dropout
41,12,5,6,11.8,10.666666666666666,0,0,0,1,Graduate
23,14,8,10,11.625,11.181818181818182,0,1,0,1,Graduate
22,14,0,6,0.0,0.0,0,1,0,1,Dropout
25,8,4,6,10.25,11.25,0,1,1,1,Dropout
25,14,15,15,10.8,11.357142857142858,0,1,0,1,Graduate
22,17,11,12,12.545454545454543,12.666666666666666,0,1,1,0,Graduate
47,12,0,6,0.0,0.0,0,1,0,1,Dropout
41,12,0,5,0.0,0.0,0,1,0,1,Dropout
43,12,6,6,14.77777777777778,12.2,0,1,0,1,Graduate
29,12,0,3,0.0,0.0,0,1,0,1,Dropout
30,12,0,2,0.0,0.0,0,1,0,1,Dropout
26,12,0,4,0.0,0.0,0,1,0,0,Dropout
27,12,0,5,0.0,0.0,0,1,0,0,Dropout
36,12,5,5,11.4,11.6,0,1,1,1,Graduate
29,12,6,9,11.666666666666666,10.857142857142858,0,1,0,1,Dropout
35,13,7,10,11.285714285714286,13.0,0,1,0,1,Dropout
18,1,4,6,11.5,12.6,0,1,1,1,Graduate
24,1,5,5,16.0,16.0,0,1,1,1,Graduate
18,1,6,6,12.5,12.666666666666666,0,1,1,1,Dropout
21,13,5,5,13.0,12.6,0,1,0,1,Graduate
32,12,13,18,13.714285714285714,12.083333333333334,0,1,0,1,Graduate
22,1,3,5,12.333333333333334,12.5,0,1,1,1,Dropout
32,4,11,17,12.727272727272728,12.7,0,1,0,0,Dropout
35,14,1,5,14.0,0.0,0,1,0,1,Dropout
23,9,0,5,0.0,0.0,0,1,0,0,Dropout
35,14,0,5,0.0,10.0,0,1,0,1,Dropout
32,12,6,6,18.875,17.692307692307693,0,1,0,1,Graduate
20,1,0,6,0.0,0.0,0,1,0,1,Dropout
44,4,7,7,13.5,16.2,0,1,0,1,Dropout
53,12,2,11,15.0,10.0,0,1,0,1,Graduate
28,12,0,5,0.0,0.0,1,1,0,0,Dropout
31,4,9,9,14.22222222222222,12.8,0,1,0,1,Dropout
44,12,4,7,12.0,0.0,1,1,0,0,Dropout
19,1,5,5,12.6,12.0,0,1,0,1,Graduate
18,9,0,5,0.0,0.0,0,1,1,1,Dropout
20,15,6,6,14.5,15.3,0,1,0,1,Graduate
55,12,6,6,14.5,13.5,0,1,0,1,Graduate
19,8,0,5,0.0,0.0,0,1,0,1,Dropout
18,1,5,5,11.6,13.2,0,1,0,1,Graduate
43,12,4,6,11.75,0.0,0,1,0,1,Dropout
18,9,0,6,0.0,0.0,0,1,0,1,Dropout
18,1,0,0,0.0,0.0,0,1,0,1,Dropout
20,8,0,6,0.0,0.0,1,1,1,1,Dropout
29,12,4,5,11.25,11.8,1,1,0,0,Dropout
44,12,5,6,11.571428571428571,0.0,1,1,0,1,Dropout
20,14,4,6,12.75,12.666666666666666,0,1,0,1,Dropout
36,12,0,4,0.0,0.0,0,1,0,1,Dropout
29,12,0,5,0.0,0.0,0,1,0,0,Dropout
18,1,4,6,11.25,10.333333333333334,0,1,0,1,Dropout
24,12,0,6,0.0,0.0,0,1,0,0,Dropout
20,1,6,6,14.333333333333334,15.0,0,1,0,1,Graduate
45,12,0,6,0.0,0.0,1,1,0,0,Dropout
28,14,20,23,13.5,13.5,0,1,1,1,Graduate
18,1,7,7,12.444285714285714,11.347142857142858,0,1,0,1,Graduate
23,1,3,5,10.666666666666666,11.333333333333334,0,1,0,1,Dropout
22,1,6,6,12.666666666666666,12.4,0,1,1,1,Graduate
33,12,5,5,13.2,14.833333333333334,0,1,0,1,Graduate
21,17,10,12,12.7,12.181818181818182,0,1,0,1,Graduate
45,12,5,5,14.833333333333334,14.8,0,1,0,1,Graduate
44,12,4,10,11.5,12.0,0,1,0,0,Dropout
42,12,0,6,0.0,0.0,0,1,0,1,Dropout
20,9,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,6,6,14.714285714285714,12.5,0,1,1,1,Graduate
26,16,4,8,10.5,10.428571428571429,1,1,0,0,Dropout
31,12,6,6,15.0,12.5,0,1,0,1,Graduate
19,1,6,6,12.666666666666666,14.0,1,1,1,1,Graduate
28,12,6,6,13.166666666666666,13.666666666666666,0,1,0,1,Graduate
20,1,0,0,0.0,0.0,0,1,1,1,Graduate
43,1,6,6,13.0,12.5,0,0,0,1,Graduate
25,12,0,0,0.0,0.0,0,1,1,1,Dropout
40,12,2,6,10.0,15.0,1,0,0,1,Dropout
20,15,6,6,13.333333333333334,13.375,0,0,0,1,Graduate
46,12,3,6,12.333333333333334,13.333333333333334,0,0,0,1,Graduate
26,16,20,21,13.181818181818182,11.642857142857142,0,0,0,1,Graduate
34,12,6,7,12.513333333333334,13.071428571428571,0,0,1,1,Graduate
19,9,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,7,8,13.585714285714284,13.585714285714284,0,0,1,1,Graduate
18,1,7,7,11.155555555555557,11.425,0,0,0,1,Graduate
37,12,6,7,11.857142857142858,12.0,0,1,1,1,Graduate
23,8,0,0,0.0,0.0,0,1,1,1,Graduate
26,14,14,14,14.0,13.615384615384617,0,1,0,1,Graduate
18,5,5,6,12.0,0.0,0,0,0,0,Dropout
19,8,7,7,13.198571428571428,13.0625,0,0,0,1,Graduate
18,5,6,6,13.5,12.0,0,0,0,1,Graduate
19,1,6,6,13.333333333333334,12.8,0,0,0,1,Dropout
22,8,6,6,12.166666666666666,12.0,0,0,1,1,Graduate
18,1,7,8,12.214285714285714,12.214285714285714,0,0,1,1,Graduate
18,8,6,6,12.666666666666666,13.0,0,0,1,1,Graduate
18,1,6,6,12.285714285714286,13.5,0,0,1,1,Graduate
18,1,6,6,13.0,13.0,0,0,1,1,Graduate
18,1,6,6,12.142857142857142,11.166666666666666,0,0,0,1,Graduate
19,8,7,7,13.875714285714285,13.085714285714284,0,0,1,1,Graduate
20,8,0,6,0.0,0.0,0,0,0,1,Dropout
19,8,6,6,11.666666666666666,0.0,0,0,1,1,Dropout
18,1,6,6,13.153846153846152,11.0,0,0,0,1,Graduate
18,1,6,6,14.5,12.833333333333334,0,0,1,1,Dropout
18,8,7,7,14.44142857142857,13.65625,0,0,1,1,Graduate
18,8,6,6,15.166666666666666,14.285714285714286,0,0,0,1,Graduate
18,8,5,5,11.6,12.625,0,0,1,1,Graduate
18,8,6,6,11.666666666666666,12.333333333333334,1,0,0,1,Graduate
20,15,6,6,12.625,13.2,0,0,1,1,Graduate
19,7,3,6,12.666666666666666,11.0,0,0,1,1,Graduate
19,1,6,6,11.857142857142858,13.142857142857142,0,0,1,1,Graduate
19,1,6,6,14.714285714285714,15.833333333333334,0,0,0,1,Graduate
20,6,6,6,13.5,13.0,1,0,0,1,Graduate
18,9,4,5,11.5,12.4,0,0,1,1,Graduate
33,4,2,5,14.0,0.0,0,0,0,1,Dropout
19,1,6,7,12.833333333333334,0.0,0,0,1,1,Dropout
18,8,7,7,13.428571428571429,14.75,0,0,1,1,Graduate
19,8,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,6,6,16.0,14.333333333333334,0,0,0,1,Graduate
20,1,6,6,13.833333333333334,11.833333333333334,0,0,0,1,Graduate
19,1,8,8,13.2325,13.2325,0,0,0,1,Graduate
18,1,6,6,14.0,14.166666666666666,0,1,1,1,Graduate
19,8,2,6,10.0,0.0,1,1,1,1,Dropout
25,14,15,16,13.333333333333334,12.272727272727272,0,0,0,1,Graduate
19,1,6,6,12.5,11.5,0,0,0,1,Graduate
33,8,2,5,10.5,0.0,1,1,0,1,Dropout
19,6,4,5,12.0,11.4,0,0,0,1,Graduate
18,1,6,6,14.0,13.5,0,0,0,1,Dropout
18,8,6,6,13.5,12.6,0,0,0,1,Graduate
18,1,8,8,13.07375,13.07375,0,0,0,1,Graduate
37,12,2,7,10.75,0.0,0,0,0,1,Dropout
20,1,6,6,14.0,13.333333333333334,0,0,1,1,Graduate
21,6,6,6,12.333333333333334,13.428571428571429,0,1,0,1,Graduate
18,8,7,7,13.464285714285714,14.788888888888888,0,0,1,1,Graduate
18,1,6,6,13.666666666666666,14.666666666666666,0,0,1,1,Graduate
18,1,8,8,14.4025,14.4025,1,0,0,1,Graduate
31,1,7,7,15.46875,16.3875,0,0,0,1,Graduate
23,1,6,6,12.625,14.166666666666666,1,0,0,1,Graduate
19,1,6,7,14.983333333333334,14.983333333333334,0,0,0,1,Graduate
20,7,6,6,15.0,13.0,0,0,1,1,Graduate
40,12,9,9,15.88888888888889,14.142857142857142,0,0,0,1,Graduate
32,15,4,6,11.5,11.0,1,0,0,1,Dropout
24,1,2,6,10.5,10.0,0,0,0,1,Dropout
18,8,6,7,13.983333333333334,13.983333333333334,0,0,0,1,Graduate
18,1,6,6,13.0,12.833333333333334,0,0,0,1,Graduate
18,1,6,6,13.666666666666666,13.0,0,0,1,1,Graduate
27,12,0,6,0.0,0.0,0,0,0,0,Dropout
18,1,5,5,14.4,15.4,0,0,0,1,Graduate
19,1,6,6,14.166666666666666,13.666666666666666,0,0,0,1,Graduate
19,8,5,6,12.2,12.0,0,0,0,1,Graduate
20,8,3,6,12.333333333333334,10.5,0,0,0,1,Dropout
30,12,0,6,0.0,0.0,0,0,0,1,Dropout
21,4,9,9,10.88888888888889,11.615384615384617,0,0,0,1,Graduate
26,12,6,7,12.166666666666666,11.675,0,0,0,1,Dropout
18,8,6,6,12.666666666666666,12.166666666666666,0,0,1,1,Graduate
21,1,5,6,11.4,12.2,1,0,0,1,Dropout
18,14,0,0,0.0,0.0,0,0,1,1,Dropout
19,8,6,6,13.5,12.8,0,0,1,1,Dropout
19,1,6,6,12.285714285714286,12.833333333333334,0,0,0,1,Graduate
19,1,0,5,0.0,0.0,0,0,0,0,Dropout
19,8,2,6,10.5,13.0,0,0,0,1,Dropout
27,15,3,5,14.0,12.0,0,0,0,1,Graduate
22,5,5,5,14.2,12.2,0,0,0,1,Graduate
18,1,5,6,13.0,13.142857142857142,0,0,0,1,Dropout
20,8,6,6,11.0,12.75,0,0,0,1,Graduate
34,14,3,8,11.0,10.0,0,0,0,1,Dropout
18,8,6,7,12.385714285714286,13.755555555555556,0,0,0,1,Graduate
20,8,4,6,14.75,12.25,0,1,0,1,Graduate
20,1,5,5,16.166666666666668,15.833333333333334,0,0,0,1,Graduate
25,12,0,5,0.0,0.0,0,1,0,1,Dropout
18,1,5,5,12.4,13.0,0,1,0,1,Dropout
18,1,5,6,11.6,13.0,0,1,0,0,Dropout
18,8,5,6,12.2,0.0,0,0,1,1,Dropout
19,8,5,6,11.0,12.8,0,0,1,1,Graduate
19,8,6,6,12.333333333333334,12.4,0,0,1,1,Dropout
21,15,6,6,14.833333333333334,12.571428571428571,0,0,1,1,Graduate
20,1,6,6,12.0,11.833333333333334,0,0,1,1,Graduate
21,16,11,13,12.727272727272728,12.6,1,0,1,1,Graduate
34,14,2,2,10.5,11.0,0,0,0,1,Dropout
20,1,6,6,12.333333333333334,12.0,0,0,0,1,Graduate
24,12,0,5,0.0,12.0,0,1,0,1,Dropout
18,1,7,7,14.842857142857143,14.38888888888889,0,1,0,1,Graduate
28,12,2,5,11.0,12.0,0,1,0,1,Dropout
20,8,4,6,10.75,0.0,0,1,0,1,Dropout
22,14,8,8,12.55375,12.55375,0,1,0,1,Graduate
19,1,7,8,12.665714285714284,12.665714285714284,0,1,0,1,Graduate
26,12,2,7,11.75,0.0,0,1,0,1,Dropout
21,1,3,6,11.0,0.0,0,1,0,0,Dropout
18,7,0,0,0.0,0.0,0,1,0,1,Graduate
18,8,5,5,13.4,12.2,0,1,0,1,Graduate
22,1,17,17,12.578947368421051,12.117647058823527,0,1,0,1,Graduate
36,12,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,6,6,12.0,11.5,0,1,1,1,Graduate
20,8,3,6,12.333333333333334,0.0,0,1,0,1,Dropout
25,12,4,5,11.5,13.5,0,1,0,1,Dropout
35,12,5,6,12.8,13.833333333333334,0,1,0,1,Graduate
22,1,0,0,0.0,0.0,0,1,0,1,Dropout
20,15,4,6,11.8,12.0,1,1,0,0,Dropout
50,14,6,13,11.333333333333334,13.5,0,1,0,1,Dropout
20,1,5,8,12.002,12.002,0,1,0,1,Dropout
35,4,5,6,15.2,11.0,0,1,0,0,Dropout
19,1,6,6,13.142857142857142,14.166666666666666,0,1,1,1,Graduate
43,12,0,5,0.0,0.0,0,1,0,1,Dropout
19,8,7,8,13.867142857142856,13.867142857142856,0,1,0,1,Graduate
25,12,6,8,12.675,12.675,0,1,0,1,Graduate
19,7,0,0,0.0,0.0,0,1,0,1,Graduate
22,1,0,0,0.0,0.0,0,1,0,1,Dropout
19,1,6,6,11.0,12.2,0,1,1,1,Dropout
32,12,4,5,10.75,11.333333333333334,0,1,0,1,Dropout
57,12,5,6,14.2,14.166666666666666,0,1,0,1,Graduate
20,1,4,7,12.6,11.575,0,1,0,0,Dropout
38,12,0,5,0.0,0.0,0,1,0,0,Dropout
45,12,5,5,14.0,14.166666666666666,0,1,0,1,Graduate
43,12,2,6,10.0,12.25,1,1,0,0,Dropout
19,8,6,6,13.833333333333334,13.125,0,1,0,1,Graduate
49,12,2,5,11.0,11.0,0,1,0,0,Dropout
34,12,4,6,12.25,0.0,0,1,0,1,Dropout
43,12,5,5,13.8,13.666666666666666,0,1,0,1,Graduate
21,1,3,6,12.0,11.0,0,1,0,1,Dropout
19,8,4,6,13.75,11.555555555555555,0,1,1,1,Graduate
43,13,0,7,0.0,13.15,0,1,0,1,Dropout
31,14,5,5,13.833333333333334,15.4,0,1,0,1,Graduate
34,12,5,5,15.8,16.8,0,1,0,1,Graduate
30,14,12,14,12.52608695652174,12.52608695652174,0,1,0,1,Graduate
36,12,6,7,12.783333333333331,0.0,0,1,0,1,Dropout
46,4,0,5,0.0,10.0,1,1,0,0,Dropout
22,8,3,5,13.0,10.666666666666666,0,1,0,1,Graduate
27,4,0,6,0.0,0.0,0,1,0,1,Dropout
31,13,0,4,0.0,0.0,1,1,0,0,Dropout
21,8,2,6,12.0,0.0,0,1,0,0,Dropout
