admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,target
136.3,0,0,1,0,1,18,6,6,13.571428571428571,Graduate
114.9,0,0,1,0,0,29,11,11,12.75,Graduate
102.0,1,0,1,1,0,28,6,3,13.0,Dropout
130.9,0,1,0,1,0,24,6,0,0.0,Dropout
100.0,0,1,1,1,1,33,0,0,0.0,Dropout
112.9,1,0,0,1,0,19,5,2,12.5,Dropout
112.7,0,0,1,1,0,19,6,6,14.857142857142858,Graduate
143.0,0,0,1,1,0,37,9,8,12.0,Graduate
155.1,1,1,0,1,1,18,0,0,0.0,Graduate
146.6,0,0,1,1,0,37,7,7,12.828571428571427,Graduate
141.0,0,0,1,1,0,36,7,0,0.0,Dropout
120.6,1,0,1,1,0,19,6,6,13.333333333333334,Graduate
110.0,1,0,1,1,1,33,14,14,13.072857142857144,Graduate
108.6,0,0,0,1,0,34,7,5,12.0,Dropout
134.9,1,0,1,0,0,18,6,6,15.5,Graduate
120.0,1,0,1,0,0,20,6,0,0.0,Dropout
141.3,0,0,1,0,1,19,6,6,14.714285714285714,Graduate
135.6,1,0,1,0,0,20,6,6,16.714285714285715,Graduate
121.5,1,0,1,0,1,19,6,6,10.857142857142858,Graduate
125.0,1,0,1,0,0,19,7,6,11.658333333333331,Graduate
119.1,1,0,1,0,1,22,6,5,11.6,Graduate
116.7,0,0,1,0,1,18,6,6,12.166666666666666,Graduate
124.9,0,0,1,0,1,19,6,6,12.5,Graduate
114.0,1,1,0,0,0,31,7,5,12.56,Dropout
131.1,1,0,1,0,0,18,7,7,13.19,Graduate
129.3,0,1,1,0,1,19,6,3,11.0,Graduate
129.7,1,0,1,0,0,18,0,0,0.0,Graduate
120.8,0,0,1,0,1,19,6,5,11.6,Graduate
135.0,0,0,1,0,0,19,7,6,14.266666666666666,Graduate
130.0,0,0,1,0,0,30,10,9,12.666666666666666,Graduate
130.8,1,0,1,0,0,18,8,7,12.771428571428572,Graduate
111.9,1,0,1,0,0,21,5,0,0.0,Dropout
145.9,0,0,1,0,1,19,6,6,15.5,Graduate
113.5,1,0,1,0,0,19,6,6,11.333333333333334,Dropout
135.4,1,0,1,0,1,19,6,6,13.333333333333334,Graduate
130.2,0,0,1,0,1,39,5,4,12.333333333333334,Graduate
126.9,1,0,1,0,0,20,0,0,0.0,Dropout
119.8,1,0,1,0,0,19,5,5,12.6,Graduate
130.0,1,0,1,0,0,24,6,6,14.857142857142858,Graduate
138.0,0,0,1,0,0,34,15,12,11.916666666666666,Graduate
114.6,1,0,1,0,0,46,5,0,0.0,Dropout
140.0,0,0,0,0,0,37,5,0,0.0,Dropout
134.7,1,0,1,0,0,18,6,6,17.0,Graduate
104.8,0,0,1,0,0,46,19,19,12.210526315789474,Graduate
126.5,0,0,1,0,1,30,6,6,13.0,Graduate
118.1,0,1,0,0,0,37,5,0,0.0,Dropout
160.0,1,0,1,0,0,20,6,6,13.571428571428571,Graduate
100.5,0,0,1,0,0,39,3,1,14.0,Dropout
110.0,0,0,0,0,0,53,5,0,0.0,Dropout
100.0,1,0,1,0,0,54,15,13,12.461538461538462,Dropout
140.0,1,0,1,0,0,19,6,4,14.4,Graduate
109.0,1,0,0,0,0,20,6,0,0.0,Dropout
120.9,1,1,1,0,0,18,6,6,14.333333333333334,Graduate
125.8,0,1,1,0,0,21,13,11,11.909090909090908,Graduate
161.2,1,0,1,0,0,18,6,6,13.714285714285714,Graduate
122.0,1,1,1,0,0,19,7,0,0.0,Dropout
127.9,1,0,1,0,1,18,7,5,13.46,Dropout
135.8,1,0,1,0,0,19,6,6,15.0,Graduate
149.7,1,0,1,0,1,18,0,0,0.0,Dropout
137.3,1,0,1,0,0,19,6,5,13.4,Graduate
110.0,0,1,1,0,0,34,6,4,11.25,Graduate
146.4,0,0,1,0,0,18,5,5,12.6,Graduate
121.0,0,0,1,0,0,50,6,6,12.666666666666666,Graduate
125.2,0,1,1,0,0,41,21,21,12.333333333333334,Graduate
119.6,1,0,1,0,1,22,6,5,12.0,Dropout
142.8,0,0,1,0,0,43,5,5,16.4,Graduate
123.5,0,0,1,0,0,50,1,0,0.0,Dropout
100.0,0,0,1,0,0,60,6,6,12.75,Graduate
150.3,0,0,1,0,0,47,5,5,14.8,Graduate
128.2,0,0,1,0,0,22,17,17,10.36842105263158,Graduate
114.3,0,0,1,0,0,41,7,0,0.0,Dropout
120.0,0,0,1,0,0,32,15,13,12.692307692307692,Graduate
110.7,1,0,1,0,0,50,5,0,0.0,Dropout
169.2,0,1,0,0,0,54,7,0,0.0,Dropout
100.0,0,0,1,0,0,34,12,11,13.0,Dropout
144.5,0,0,1,0,0,45,6,4,12.5,Dropout
134.5,0,0,1,0,1,47,6,5,12.2,Graduate
113.4,0,0,1,0,0,33,5,1,10.0,Dropout
128.0,0,0,1,0,1,43,6,6,12.333333333333334,Graduate
120.0,0,0,1,0,0,54,13,13,14.307692307692308,Graduate
147.5,0,0,1,0,0,39,11,11,14.454545454545457,Graduate
120.7,0,0,1,0,0,39,5,5,11.0,Graduate
153.7,0,0,1,0,1,18,6,6,13.142857142857142,Graduate
121.9,0,0,1,0,1,19,6,6,13.75,Graduate
119.4,1,0,1,0,1,18,6,6,14.0,Graduate
157.8,0,0,1,0,0,44,8,8,13.75,Graduate
154.0,0,0,1,0,0,27,5,0,0.0,Dropout
135.9,1,0,1,0,1,18,6,6,13.166666666666666,Graduate
130.0,0,0,1,0,0,45,12,9,12.444444444444445,Dropout
118.9,1,0,1,0,0,20,6,6,12.666666666666666,Graduate
152.4,0,0,1,0,0,40,6,6,11.333333333333334,Graduate
100.0,0,0,1,0,0,18,7,7,13.6125,Graduate
129.0,1,0,1,0,0,21,8,7,12.414285714285716,Graduate
148.9,1,0,1,0,0,20,0,0,0.0,Graduate
170.0,0,0,1,0,0,27,5,0,0.0,Dropout
130.0,0,0,1,0,0,32,7,7,11.0,Graduate
119.2,1,0,1,0,1,18,6,6,14.0,Graduate
129.0,0,0,1,0,0,37,6,4,12.0,Dropout
132.5,1,0,1,0,0,19,6,6,12.5,Graduate
115.0,0,0,1,0,1,41,6,6,11.333333333333334,Graduate
128.0,0,0,1,0,1,18,7,6,14.066666666666668,Graduate
125.1,0,0,1,0,0,21,9,8,13.555555555555555,Graduate
140.0,1,1,0,0,0,23,6,5,11.6,Dropout
120.9,1,0,1,0,0,18,6,0,0.0,Dropout
135.3,1,0,1,0,0,18,8,8,13.27625,Graduate
125.2,0,0,1,0,0,21,6,0,0.0,Dropout
135.7,1,0,1,0,0,19,6,6,14.375,Graduate
110.0,0,0,1,0,0,47,5,0,0.0,Dropout
110.0,0,0,1,0,0,39,13,12,13.416666666666666,Graduate
115.2,1,0,1,0,0,19,7,6,12.97166666666667,Graduate
112.9,0,0,1,0,0,38,15,14,10.928571428571429,Dropout
119.4,0,1,0,0,0,27,6,0,0.0,Dropout
152.9,1,0,1,0,1,18,0,0,0.0,Graduate
98.5,0,0,1,0,0,48,6,6,11.333333333333334,Dropout
108.0,0,0,1,0,0,25,5,1,11.0,Dropout
120.0,0,0,1,0,1,32,8,7,12.757142857142856,Graduate
150.2,0,0,1,0,1,18,6,6,14.5,Graduate
139.2,0,1,1,0,0,20,6,6,13.833333333333334,Graduate
130.0,1,0,1,0,0,20,5,4,11.25,Graduate
115.7,1,0,1,0,0,20,0,0,0.0,Dropout
118.1,1,0,1,0,0,39,5,0,0.0,Dropout
119.1,1,1,1,0,0,29,5,1,13.0,Dropout
111.9,0,1,1,0,0,36,5,0,0.0,Dropout
130.5,1,0,1,0,0,18,8,7,11.971428571428572,Graduate
135.0,0,0,1,0,0,51,6,0,0.0,Dropout
130.0,0,1,1,0,0,23,6,1,16.0,Dropout
150.0,1,0,1,0,0,21,6,0,0.0,Dropout
150.2,1,0,0,0,0,28,6,4,12.75,Dropout
107.5,0,0,1,0,0,41,2,0,0.0,Dropout
130.0,0,0,1,0,1,43,6,5,12.2,Graduate
160.1,0,0,1,0,1,19,12,12,14.5,Graduate
140.0,0,0,1,0,0,26,12,6,13.0,Graduate
110.7,1,0,1,0,0,18,7,7,11.714285714285714,Graduate
138.3,0,0,1,0,0,45,7,4,10.25,Dropout
150.0,0,0,1,0,0,19,6,0,0.0,Dropout
112.3,0,0,1,0,0,20,6,6,12.375,Graduate
122.0,0,0,1,0,0,18,6,6,12.666666666666666,Graduate
141.7,1,0,1,0,0,27,6,3,10.5,Dropout
118.4,0,0,1,0,0,20,6,6,14.125,Graduate
128.7,1,0,1,0,0,18,6,6,14.666666666666666,Graduate
100.8,0,0,1,0,0,26,0,0,0.0,Dropout
125.5,1,0,1,0,1,39,6,6,14.0,Graduate
124.0,1,0,1,0,0,18,0,0,0.0,Graduate
130.0,0,0,1,0,0,36,7,0,0.0,Dropout
160.5,0,0,1,0,0,38,11,11,12.636363636363637,Graduate
100.0,0,0,1,0,0,45,6,3,12.333333333333334,Dropout
103.0,0,0,1,0,0,62,6,6,15.0,Graduate
103.0,1,0,1,0,1,20,6,4,11.75,Graduate
131.5,1,0,1,0,0,18,8,7,14.13714285714286,Graduate
121.4,0,0,1,0,0,18,6,2,12.0,Dropout
137.3,0,0,1,0,0,23,5,5,10.8,Graduate
138.4,1,1,1,0,1,19,6,6,13.285714285714286,Dropout
131.1,1,1,1,0,1,19,5,5,13.6,Graduate
100.0,0,0,1,0,0,18,7,7,13.55,Graduate
100.0,0,0,1,0,0,41,6,4,13.5,Graduate
159.0,0,0,1,0,1,51,6,5,11.6,Graduate
120.6,1,0,1,0,0,24,10,10,12.5,Graduate
134.0,0,0,1,0,0,25,5,1,11.0,Dropout
116.5,1,0,1,0,0,20,5,4,11.6,Graduate
113.9,1,0,1,0,0,19,0,0,0.0,Dropout
130.0,0,0,1,0,0,41,10,10,14.636363636363637,Graduate
129.9,1,0,1,0,1,19,6,6,13.0,Graduate
133.7,0,0,1,0,0,28,18,14,12.785714285714286,Dropout
124.8,1,0,1,0,0,21,6,6,14.5,Graduate
133.6,1,0,0,0,0,22,5,4,14.6,Dropout
133.5,1,0,0,0,0,18,6,6,12.5,Graduate
128.0,1,0,1,0,1,19,6,6,14.0,Graduate
127.2,1,0,1,0,1,19,7,7,13.801428571428572,Graduate
150.0,0,1,0,0,0,25,6,6,14.428571428571429,Graduate
127.8,1,0,1,0,1,18,7,6,14.35,Graduate
125.2,1,0,1,0,0,19,6,6,14.333333333333334,Graduate
100.0,0,0,1,0,0,46,6,6,13.333333333333334,Graduate
151.4,1,0,0,0,0,19,12,12,13.0,Graduate
163.3,1,0,1,0,1,18,6,6,14.5,Graduate
118.0,1,0,1,0,1,19,8,7,11.82,Graduate
140.2,1,0,1,0,0,20,6,0,0.0,Dropout
128.5,0,0,1,0,1,38,6,5,12.4,Graduate
131.5,1,0,1,0,0,18,6,6,12.571428571428571,Graduate
132.6,1,0,1,0,1,18,7,7,13.857142857142858,Graduate
122.1,1,0,1,0,0,18,6,5,11.833333333333334,Graduate
133.0,1,0,1,0,0,19,6,6,14.666666666666666,Graduate
127.0,0,0,0,0,0,37,4,0,0.0,Dropout
136.4,1,0,1,0,0,19,7,7,13.422222222222224,Graduate
129.0,1,0,1,0,1,19,6,6,14.0,Dropout
119.0,1,0,1,0,1,19,7,7,12.142857142857142,Dropout
128.0,1,1,1,0,1,18,5,5,12.8,Graduate
117.1,1,0,1,0,1,18,7,7,14.572857142857142,Graduate
136.3,0,0,1,0,0,18,5,4,11.25,Graduate
130.7,1,0,1,0,0,18,6,5,14.4,Dropout
115.2,1,0,1,0,0,20,7,7,12.982857142857142,Graduate
130.2,1,0,1,0,0,20,6,6,15.75,Graduate
128.5,0,0,1,0,0,18,6,5,12.285714285714286,Dropout
95.0,1,0,1,0,0,20,7,6,13.755,Graduate
119.4,1,0,1,0,1,18,6,6,13.833333333333334,Graduate
123.5,1,0,1,0,0,19,7,0,0.0,Dropout
133.9,1,0,1,0,0,18,7,7,14.711111111111112,Graduate
145.2,1,0,1,0,0,20,11,11,14.615384615384617,Graduate
118.8,0,0,1,0,0,18,7,7,13.677142857142858,Graduate
123.4,1,0,1,0,1,19,5,5,13.166666666666666,Graduate
123.0,1,0,1,0,0,19,6,5,10.8,Graduate
118.4,0,0,1,0,0,19,5,3,12.0,Graduate
131.6,0,0,1,0,0,18,7,6,13.958333333333334,Graduate
122.3,1,0,1,0,0,19,6,4,13.0,Dropout
151.7,1,0,1,0,1,24,0,0,0.0,Graduate
176.0,1,0,1,0,1,18,0,0,0.0,Graduate
133.0,1,0,1,0,1,18,8,7,14.0,Graduate
119.6,1,0,1,0,0,19,6,4,12.0,Dropout
134.0,0,0,1,0,1,35,8,8,13.625,Graduate
132.0,1,0,1,0,0,19,5,4,12.5,Graduate
130.0,0,0,1,0,0,28,15,14,12.428571428571429,Dropout
141.4,0,0,1,0,0,21,7,7,13.3875,Graduate
128.9,1,0,1,0,1,19,7,6,12.648333333333332,Graduate
118.1,1,0,1,0,0,19,6,6,14.0,Graduate
130.6,0,0,1,0,0,18,5,5,12.8,Graduate
122.0,1,0,1,0,0,18,6,6,11.333333333333334,Graduate
123.0,1,0,0,0,0,19,7,0,0.0,Dropout
126.7,1,0,1,0,1,20,6,6,14.166666666666666,Graduate
126.6,1,0,1,0,0,18,6,6,12.833333333333334,Graduate
125.4,0,1,0,0,0,19,7,4,12.0,Dropout
136.1,1,0,1,0,1,20,6,6,13.0,Dropout
111.1,1,0,0,0,0,18,6,6,12.333333333333334,Graduate
135.9,0,0,1,0,1,21,6,6,12.571428571428571,Graduate
119.6,1,0,1,0,1,19,6,6,12.333333333333334,Graduate
116.7,1,0,1,0,0,19,6,5,13.0,Graduate
134.2,1,0,1,0,0,18,6,6,13.166666666666666,Dropout
123.0,0,0,1,0,1,18,5,5,13.333333333333334,Graduate
123.9,1,0,1,0,0,18,5,4,13.0,Graduate
120.0,0,0,1,0,0,31,7,5,10.9,Dropout
123.0,1,0,1,0,1,20,6,6,15.857142857142858,Graduate
122.3,0,0,1,0,1,19,5,5,12.6,Dropout
122.8,0,0,1,0,1,19,6,6,14.0,Graduate
160.0,0,0,0,0,0,27,5,3,14.666666666666666,Dropout
120.1,1,0,1,0,1,18,6,6,13.666666666666666,Graduate
142.4,0,0,1,0,0,32,6,0,0.0,Dropout
127.3,1,0,1,0,0,18,8,7,12.628571428571428,Graduate
125.5,1,0,1,0,1,19,8,7,14.232857142857142,Graduate
122.0,1,0,1,0,0,18,6,2,10.0,Dropout
107.5,1,0,1,0,1,18,6,4,12.25,Dropout
104.0,0,1,0,0,1,24,6,6,13.5,Graduate
133.1,1,0,1,0,1,19,6,5,12.2,Graduate
113.3,1,1,1,0,0,21,6,0,0.0,Dropout
130.0,1,0,1,0,0,19,7,6,12.0,Graduate
105.0,1,0,1,0,1,36,7,6,12.35,Graduate
144.0,0,0,1,1,0,51,6,0,0.0,Dropout
107.5,0,1,0,1,0,29,6,0,0.0,Dropout
127.4,0,1,0,1,0,27,6,5,11.6,Dropout
120.0,0,0,0,1,0,57,15,12,11.75,Dropout
120.0,0,0,1,1,0,26,5,3,11.333333333333334,Dropout
118.2,0,0,1,1,0,19,5,5,10.8,Graduate
160.0,1,0,1,1,0,23,6,5,12.5,Dropout
152.4,0,0,1,1,0,27,5,5,15.2,Graduate
116.6,1,1,1,1,1,20,7,7,13.314285714285717,Graduate
141.6,0,0,1,0,1,19,12,11,13.090909090909092,Graduate
105.5,1,1,0,0,0,19,6,0,0.0,Dropout
116.3,1,0,1,0,0,20,6,5,12.2,Graduate
119.5,1,0,1,0,0,22,15,15,11.2,Graduate
125.0,1,0,1,0,0,18,5,3,12.333333333333334,Graduate
160.0,0,0,1,0,0,27,8,7,15.94285714285714,Graduate
150.0,0,0,1,0,0,27,5,0,0.0,Dropout
115.0,1,0,1,0,0,19,6,4,10.25,Graduate
112.8,0,0,1,0,1,23,6,6,14.166666666666666,Graduate
131.0,1,0,1,0,1,22,23,20,14.575,Graduate
121.6,1,0,1,0,1,18,6,1,10.0,Dropout
110.0,0,0,1,0,1,18,6,6,12.285714285714286,Graduate
148.5,0,0,1,0,1,31,6,6,14.0,Graduate
118.3,0,0,1,0,0,19,6,4,11.25,Dropout
115.8,0,0,1,0,0,24,6,1,12.0,Dropout
121.2,0,0,1,0,0,19,7,7,13.47,Graduate
136.2,1,0,1,0,0,19,5,5,12.4,Graduate
100.2,1,0,0,0,0,26,6,3,11.75,Dropout
152.7,1,1,0,1,0,27,0,0,0.0,Dropout
123.1,1,0,1,0,0,19,6,6,12.0,Graduate
130.0,0,0,1,0,0,29,5,5,15.333333333333334,Dropout
125.0,1,0,1,0,1,18,8,8,12.32,Graduate
113.1,1,0,1,0,0,19,7,7,13.79857142857143,Graduate
162.3,0,0,1,0,1,18,5,5,16.333333333333332,Graduate
132.0,1,0,1,0,0,19,0,0,0.0,Dropout
130.7,1,0,1,0,0,19,7,7,14.757142857142856,Graduate
122.3,1,0,1,0,0,19,6,6,11.666666666666666,Dropout
118.2,0,0,1,0,0,19,6,6,11.666666666666666,Graduate
133.5,0,0,1,0,1,19,6,6,15.0,Graduate
126.8,1,1,0,0,0,18,7,0,0.0,Dropout
121.0,1,0,1,0,0,20,6,6,13.571428571428571,Graduate
117.7,0,0,1,0,0,20,6,5,10.8,Graduate
129.2,0,0,1,0,0,31,10,5,11.4,Dropout
125.8,0,0,1,0,1,20,7,7,10.642857142857142,Graduate
142.0,1,0,1,0,0,18,7,6,14.65,Graduate
126.7,1,0,1,0,1,19,7,7,13.714285714285714,Graduate
109.3,0,0,1,0,0,30,16,15,12.266666666666667,Graduate
121.7,1,0,1,0,0,19,5,5,11.0,Graduate
117.1,1,1,1,0,0,22,5,5,13.8,Graduate
114.4,0,0,1,0,1,18,6,6,12.666666666666666,Graduate
133.0,1,0,1,0,0,18,6,6,11.75,Graduate
118.8,1,0,1,0,1,19,8,7,12.785714285714286,Graduate
151.0,1,0,1,0,0,18,6,6,14.444444444444445,Graduate
149.9,1,0,1,0,0,20,0,0,0.0,Graduate
120.1,1,0,1,0,0,18,5,4,12.75,Graduate
173.3,1,0,1,0,0,25,6,6,16.857142857142858,Graduate
126.2,0,0,1,0,0,19,6,6,13.166666666666666,Graduate
157.4,1,0,1,0,0,26,6,6,16.5,Graduate
120.2,1,0,1,0,0,21,5,4,11.75,Graduate
124.8,0,0,1,0,0,19,5,1,11.0,Dropout
130.3,0,0,1,0,1,19,8,7,15.114285714285714,Graduate
152.4,1,0,1,0,1,18,6,6,15.5,Graduate
113.5,0,0,1,0,1,32,10,7,11.142857142857142,Graduate
125.7,0,0,1,0,1,18,6,6,11.333333333333334,Graduate
120.0,0,1,1,0,1,39,5,5,10.6,Graduate
162.2,1,1,0,0,0,18,0,0,0.0,Dropout
155.7,0,1,1,0,1,18,6,6,15.666666666666666,Graduate
147.7,1,0,1,0,0,21,12,12,15.333333333333334,Graduate
125.0,1,0,1,0,0,21,14,9,12.0,Graduate
129.8,1,0,1,0,0,22,5,3,10.333333333333334,Dropout
117.3,1,0,1,1,1,21,0,0,0.0,Graduate
126.5,1,0,1,0,1,20,6,6,12.857142857142858,Graduate
123.0,1,0,1,0,0,19,8,7,14.328571428571427,Graduate
127.7,0,0,1,0,1,20,6,6,15.0,Graduate
117.5,1,0,1,0,0,19,5,5,13.6,Graduate
128.4,1,0,1,0,1,18,5,5,12.857142857142858,Graduate
124.1,1,0,1,0,0,18,6,2,14.5,Dropout
140.9,0,0,1,0,0,24,5,3,10.666666666666666,Dropout
126.2,0,1,0,0,1,21,6,6,13.428571428571429,Dropout
120.5,1,0,1,1,1,18,7,7,11.716666666666663,Graduate
121.1,1,0,1,1,1,20,5,4,12.0,Graduate
123.7,1,1,0,0,0,20,6,5,13.2,Dropout
116.9,1,1,1,0,0,18,6,5,12.2,Dropout
100.0,1,0,1,0,1,25,7,5,12.58,Graduate
153.8,0,1,1,1,0,35,7,0,0.0,Dropout
120.1,1,0,1,0,1,19,7,6,12.428571428571429,Graduate
128.1,1,0,1,1,1,18,6,6,13.0,Dropout
126.8,0,0,1,1,0,19,8,7,14.535714285714286,Graduate
146.2,0,0,1,1,0,18,6,6,16.0,Graduate
140.0,1,1,1,1,0,24,6,5,13.142857142857142,Dropout
134.5,1,0,1,1,0,25,14,11,11.6875,Graduate
107.5,0,0,1,1,1,19,6,6,13.833333333333334,Graduate
112.2,0,0,1,1,0,19,5,0,0.0,Dropout
128.2,0,0,0,1,1,30,5,0,0.0,Dropout
126.8,1,0,1,1,0,19,7,0,0.0,Dropout
132.1,1,0,1,1,0,21,5,1,10.0,Dropout
110.0,0,0,1,1,0,19,0,0,0.0,Dropout
100.0,0,0,0,1,0,29,6,0,0.0,Dropout
114.3,0,0,1,1,0,18,6,4,12.6,Dropout
116.9,0,0,1,1,0,20,7,7,12.375,Dropout
127.0,1,0,0,1,0,18,6,0,0.0,Dropout
120.0,1,0,1,1,0,19,5,5,12.6,Graduate
110.0,0,0,1,1,0,35,6,0,0.0,Dropout
127.0,1,0,1,1,0,20,8,7,12.84142857142857,Graduate
159.5,0,0,1,1,0,33,6,0,0.0,Dropout
135.2,1,0,1,1,0,18,6,6,14.166666666666666,Graduate
118.0,1,0,1,1,0,19,6,4,10.8,Dropout
123.6,1,0,1,1,0,18,6,6,13.0,Dropout
111.0,0,0,0,1,0,28,5,0,0.0,Dropout
144.6,0,0,1,1,0,18,5,5,13.0,Graduate
111.8,1,1,1,1,0,25,6,6,11.571428571428571,Dropout
122.1,0,1,0,1,0,19,6,4,11.5,Dropout
119.9,0,0,1,1,0,18,6,5,11.0,Graduate
130.0,1,0,1,1,0,29,6,6,17.11111111111111,Graduate
112.6,0,0,1,1,1,20,6,6,12.571428571428571,Graduate
150.0,0,0,1,1,0,20,6,0,0.0,Dropout
165.8,1,0,1,1,0,18,6,6,14.5,Graduate
101.7,1,0,1,1,1,21,6,6,13.5,Graduate
124.3,0,0,0,1,0,18,6,5,11.2,Dropout
122.1,1,0,1,1,0,20,5,3,10.666666666666666,Graduate
154.5,0,0,1,0,0,26,1,0,0.0,Dropout
128.8,0,1,1,0,0,19,5,1,10.0,Dropout
106.0,1,1,0,0,1,24,7,5,12.36,Dropout
146.2,1,0,1,0,1,20,6,6,15.25,Graduate
116.9,1,1,0,0,0,26,5,0,0.0,Dropout
118.2,0,0,1,0,0,31,5,1,13.0,Dropout
105.7,1,0,1,0,0,27,8,8,13.81375,Graduate
126.9,0,1,1,0,0,24,6,6,13.285714285714286,Graduate
108.4,1,0,1,0,1,20,7,7,11.9625,Graduate
114.2,1,0,1,0,0,20,7,6,13.683333333333332,Graduate
140.0,1,0,1,0,0,24,8,7,14.985714285714286,Graduate
126.5,1,0,1,0,0,18,6,4,12.5,Graduate
111.3,0,0,1,0,0,20,6,0,0.0,Dropout
125.1,1,0,1,0,0,18,7,7,13.78,Graduate
126.3,1,0,1,0,0,19,7,7,13.805,Graduate
142.2,1,0,1,0,0,18,5,5,13.8,Graduate
127.0,1,0,1,0,0,18,7,7,14.424285714285714,Graduate
128.6,0,0,1,0,1,18,6,6,13.166666666666666,Graduate
134.4,0,0,1,0,0,34,16,14,12.071428571428571,Graduate
100.0,0,0,1,0,0,38,6,3,10.25,Dropout
133.0,1,0,1,0,1,19,8,8,14.11,Graduate
126.7,1,0,1,0,0,19,6,5,12.4,Dropout
129.0,0,0,0,0,0,21,6,6,12.0,Dropout
133.7,1,0,1,0,1,18,6,6,14.833333333333334,Graduate
122.2,1,0,1,0,1,20,6,6,15.428571428571429,Graduate
128.9,0,0,1,0,1,18,5,5,11.6,Graduate
154.4,1,0,1,0,0,18,6,6,14.166666666666666,Graduate
130.0,1,0,1,0,1,36,7,1,9.8,Dropout
113.0,1,0,1,0,1,18,5,4,10.714285714285714,Graduate
123.3,1,0,1,0,1,21,5,0,0.0,Dropout
130.0,1,1,1,0,1,21,6,3,12.333333333333334,Dropout
101.3,0,0,1,0,0,18,6,6,13.0,Graduate
113.7,1,0,1,0,0,18,5,4,11.4,Graduate
138.8,1,0,1,0,0,19,7,6,12.766666666666666,Graduate
140.0,0,1,1,0,0,29,6,5,12.6,Graduate
130.0,0,0,1,0,1,20,7,7,13.0,Graduate
132.5,1,0,1,0,0,18,7,6,14.316666666666668,Graduate
117.4,1,0,1,0,0,19,5,4,12.75,Graduate
109.8,1,0,1,0,1,19,5,5,13.4,Graduate
116.5,0,1,0,0,0,37,6,0,0.0,Dropout
165.2,1,0,1,0,1,18,5,4,15.75,Graduate
113.0,1,0,1,0,0,21,6,5,12.4,Dropout
123.3,0,0,1,0,1,19,6,6,11.5,Graduate
116.7,0,0,1,0,0,19,5,5,13.4,Graduate
118.9,0,0,1,0,0,30,7,0,0.0,Dropout
103.6,1,0,1,0,0,27,8,7,13.285714285714286,Dropout
122.7,0,0,1,0,1,45,6,4,11.5,Dropout
113.5,0,0,1,0,1,50,9,8,13.25,Graduate
128.2,0,0,1,0,0,41,14,11,12.25,Graduate
130.0,0,0,1,0,0,44,6,1,12.0,Dropout
110.0,0,0,1,0,0,23,15,13,10.923076923076923,Graduate
117.7,0,0,1,0,0,34,12,10,12.0,Dropout
99.6,1,0,1,0,1,21,5,5,13.714285714285714,Graduate
117.9,1,0,1,0,0,22,5,1,10.0,Dropout
113.0,0,0,1,0,1,32,6,2,10.333333333333334,Graduate
124.4,1,0,1,0,0,20,7,7,12.728571428571428,Graduate
140.0,0,0,0,0,0,59,15,12,13.333333333333334,Dropout
124.0,1,0,1,0,1,18,6,6,11.333333333333334,Graduate
149.8,0,0,1,1,0,36,5,5,13.8,Graduate
160.0,0,0,1,1,0,36,7,1,12.0,Dropout
114.6,0,0,0,1,0,19,6,4,11.25,Dropout
120.0,0,0,1,1,0,25,5,4,10.5,Graduate
100.0,0,0,1,1,0,35,18,18,11.555555555555555,Graduate
128.5,0,0,1,1,0,20,6,1,14.0,Dropout
113.0,1,0,0,1,0,35,6,1,13.0,Dropout
150.8,1,0,1,0,0,27,6,2,11.0,Dropout
114.8,1,0,1,0,0,19,6,4,10.5,Graduate
129.0,0,1,0,0,0,26,7,4,12.86,Dropout
110.5,0,0,1,0,0,19,6,6,14.25,Graduate
132.5,1,0,0,0,0,19,7,0,0.0,Dropout
130.7,1,0,1,0,0,18,0,0,0.0,Dropout
130.4,1,0,1,0,1,19,7,7,13.894285714285711,Graduate
124.3,1,0,1,0,1,19,7,7,13.46875,Graduate
132.6,1,0,1,0,1,19,5,5,13.6,Graduate
146.7,0,0,1,0,1,21,6,6,14.666666666666666,Graduate
130.1,1,0,1,0,0,18,6,6,13.666666666666666,Graduate
120.0,1,0,1,0,0,33,12,10,13.3,Graduate
121.3,0,0,1,0,0,32,11,11,13.454545454545457,Graduate
133.3,1,0,1,0,1,17,8,8,13.41625,Graduate
110.5,0,0,1,0,0,31,7,0,0.0,Dropout
102.5,0,0,1,0,1,32,6,6,11.333333333333334,Graduate
150.9,1,0,1,0,0,18,6,6,16.0,Dropout
117.9,0,0,0,1,0,40,5,0,0.0,Dropout
135.0,1,0,1,1,0,32,5,5,14.8,Graduate
120.0,0,0,0,1,0,40,5,1,13.0,Dropout
167.1,0,0,1,1,1,18,0,0,0.0,Graduate
115.8,0,1,0,1,0,28,9,4,10.0,Dropout
141.2,1,1,1,1,0,19,6,5,11.2,Graduate
118.4,0,0,1,1,1,19,6,6,11.833333333333334,Graduate
134.3,0,0,1,1,0,21,5,0,0.0,Dropout
128.7,1,0,1,1,0,22,5,2,10.5,Dropout
116.1,1,0,0,1,0,18,5,5,12.5,Dropout
100.0,1,0,1,1,0,27,0,0,0.0,Dropout
130.0,1,0,1,1,0,30,10,9,12.333333333333334,Graduate
