Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Previous qualification (grade),Admission grade,Target
2,1,4,9500,1,1,1,1,37,4,0,0,0,1,0,1,18,0,0,7,7,6,14.066666666666668,0,7,14.066666666666668,0,7.6,2.6,0.32,140.0,128.0,Graduate
1,1,4,9254,1,1,1,37,37,9,1,0,0,1,0,0,24,0,0,6,14,2,10.5,0,11,10.0,0,10.8,1.4,1.74,110.0,113.2,Dropout
1,14,2,10,1,1,1,13,14,5,1,0,0,1,0,0,24,0,6,10,16,10,12.5,0,9,12.6,0,16.2,0.3,-0.92,,,Graduate
1,43,1,8014,0,3,1,9,9,90,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,7,13.285714285714286,0,7.6,2.6,0.32,133.1,130.0,Graduate
1,15,1,2,1,14,1,3,3,3,0,0,1,1,1,0,20,0,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Graduate
1,1,3,9500,1,1,1,19,19,5,1,0,0,1,0,1,20,0,0,8,8,8,13.38125,0,8,13.38125,0,9.4,-0.8,-3.12,137.0,131.5,Graduate
1,17,4,9119,1,1,1,37,19,9,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,7,14.666666666666666,1,7.6,2.6,0.32,139.0,133.1,Enrolled
1,39,1,9003,1,1,1,1,3,4,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,140.0,130.0,Dropout
2,1,1,12,1,1,1,13,28,5,0,0,0,1,0,0,18,0,0,7,7,6,13.683333333333332,0,7,13.683333333333332,0,7.6,2.6,0.32,,,Graduate
1,1,1,9254,1,1,1,1,38,9,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,8,13.166666666666666,0,8.9,1.4,3.51,132.0,120.1,Graduate
1,1,1,12,1,1,1,13,1,10,0,0,0,1,0,1,18,0,0,7,7,7,14.604285714285712,0,9,15.68333333333333,0,11.1,0.6,2.02,,,Graduate
1,17,1,171,1,1,1,1,38,9,1,0,1,1,0,0,22,0,12,17,19,12,11.833333333333334,0,22,11.25,0,11.1,0.6,2.02,146.0,135.5,Enrolled
1,8,3,6,1,1,1,22,28,10,1,0,0,1,0,0,20,0,0,5,13,3,11.333333333333334,2,8,12.6,0,9.4,-0.8,-3.12,,,Enrolled
1,17,6,9147,1,1,1,37,37,9,1,0,0,1,0,0,19,0,0,5,7,4,12.5,0,8,10.0,1,7.6,2.6,0.32,145.0,132.0,Graduate
1,1,1,14,1,1,1,13,27,5,0,0,0,1,0,1,18,0,0,6,6,6,14.5,0,8,13.666666666666666,0,12.7,3.7,-1.7,,,Graduate
1,4,1,6,1,3,1,13,27,12,0,0,0,1,1,0,24,0,3,5,10,3,14.666666666666666,1,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,15,1,6,1,14,1,3,28,3,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,27,12.2,0,12.4,0.5,1.79,,,Enrolled
2,39,1,9991,0,1,1,37,37,5,0,0,0,0,1,0,43,0,0,5,13,2,11.5,0,12,10.8,0,13.9,-0.3,0.79,133.1,133.2,Dropout
1,8,1,2,1,1,1,3,1,10,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,,,Dropout
1,4,1,4,1,3,1,22,27,7,0,0,0,1,0,0,54,0,9,13,13,13,14.307692307692308,0,15,15.23076923076923,0,15.5,2.8,-4.06,,,Graduate
1,1,2,171,1,1,1,1,3,3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,140.0,138.3,Enrolled
1,1,1,9500,1,1,1,1,1,4,0,0,0,1,1,1,21,0,0,7,9,6,13.342857142857143,0,10,11.65,0,12.4,0.5,1.79,121.0,114.9,Graduate
1,1,4,15,1,1,1,1,14,10,1,0,0,1,1,0,19,0,0,6,7,6,12.333333333333334,0,10,13.2,0,16.2,0.3,-0.92,,,Graduate
1,7,1,9500,1,3,1,1,1,9,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,10,14.583333333333334,0,16.2,0.3,-0.92,140.0,140.0,Dropout
1,1,1,9085,1,1,1,19,38,5,1,0,0,1,0,1,21,0,0,6,8,6,13.285714285714286,0,11,13.0,0,11.1,0.6,2.02,133.1,110.0,Graduate
1,1,6,12,1,1,1,23,14,8,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,8,13.79857142857143,0,10.8,1.4,1.74,,,Graduate
1,7,1,9556,1,2,1,37,37,9,1,0,0,1,0,1,36,0,0,7,9,1,9.8,0,7,0.0,0,12.7,3.7,-1.7,130.0,130.0,Dropout
1,44,1,9085,1,39,1,19,37,5,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,16,12.0,0,12.4,0.5,1.79,140.0,140.0,Dropout
1,9,4,16,1,1,1,13,27,10,1,0,1,0,0,0,20,0,0,7,9,0,0.0,0,6,0.0,0,11.1,0.6,2.02,,,Dropout
1,53,1,9085,1,42,1,1,3,4,1,0,0,0,0,1,20,0,7,12,15,11,13.384615384615383,0,13,14.285714285714286,0,8.9,1.4,3.51,140.0,142.8,Graduate
1,14,1,12,1,6,1,1,27,10,1,0,0,1,0,0,19,0,0,7,7,6,13.333333333333334,0,7,13.333333333333334,0,7.6,2.6,0.32,,,Graduate
1,1,1,16,1,1,1,3,1,3,0,0,0,1,0,0,18,0,0,6,9,5,12.333333333333334,0,10,10.6,0,15.5,2.8,-4.06,,,Enrolled
1,1,6,15,1,1,1,23,28,10,1,0,0,1,1,0,19,0,0,6,10,4,13.25,0,13,11.8,0,7.6,2.6,0.32,,,Graduate
1,8,1,9,1,1,1,3,28,2,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,7,11.333333333333334,0,15.5,2.8,-4.06,,,Dropout
2,39,1,8014,0,1,1,37,37,9,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,11,11.0,0,9.4,-0.8,-3.12,130.0,110.0,Graduate
1,1,1,9773,1,1,1,37,37,9,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,9,13.2,0,9.4,-0.8,-3.12,140.0,142.5,Graduate
1,1,1,5,1,1,1,13,14,6,0,0,0,1,1,1,22,0,1,6,6,6,12.666666666666666,0,6,12.4,0,12.4,0.5,1.79,,,Graduate
1,43,1,9500,1,1,1,19,37,173,1,0,0,1,0,0,21,0,0,7,12,4,13.125,0,8,12.333333333333334,0,13.9,-0.3,0.79,136.0,118.4,Enrolled
1,8,1,14,1,1,1,19,3,8,1,0,1,0,1,0,23,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,1,1,6,1,1,1,1,1,5,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,17,13.25,0,15.5,2.8,-4.06,,,Dropout
1,8,1,2,1,1,1,23,27,5,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,,,Dropout
1,4,1,4,1,3,1,1,14,6,0,0,0,1,1,0,27,0,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,,,Dropout
1,15,1,4,1,14,1,4,4,5,1,0,0,1,1,0,22,0,0,6,13,5,13.0,0,13,11.5,0,12.4,0.5,1.79,,,Enrolled
1,9,3,12,1,1,1,13,1,5,1,0,0,1,0,0,18,0,0,7,7,7,13.457142857142856,0,8,14.5125,0,13.9,-0.3,0.79,,,Graduate
1,15,1,2,1,14,1,4,4,3,0,0,0,1,1,0,25,0,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Graduate
1,1,1,9773,1,1,1,1,19,5,1,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,6,13.333333333333334,0,9.4,-0.8,-3.12,140.0,141.1,Graduate
1,1,1,9,1,1,1,1,14,4,0,0,0,1,0,1,18,0,0,5,5,5,15.0,0,5,15.2,0,12.7,3.7,-1.7,,,Graduate
1,17,2,9254,1,1,1,12,19,5,1,0,0,1,0,0,20,0,0,6,16,1,10.0,0,12,0.0,0,10.8,1.4,1.74,107.0,102.8,Dropout
1,1,1,10,1,1,1,23,28,8,1,0,0,1,1,0,18,0,0,6,8,6,12.5,0,7,11.5,0,10.8,1.4,1.74,,,Graduate
1,18,1,9130,1,1,1,38,19,9,1,0,0,1,0,1,18,0,0,5,7,4,11.5,0,5,12.4,0,10.8,1.4,1.74,135.0,121.7,Graduate
1,8,2,12,1,1,1,1,1,6,1,0,0,1,0,0,18,0,0,7,9,5,14.06,0,9,12.571428571428571,0,12.4,0.5,1.79,,,Enrolled
1,1,1,14,1,1,1,22,27,6,0,0,0,1,0,0,19,0,0,6,7,6,14.857142857142858,0,6,13.333333333333334,0,12.4,0.5,1.79,,,Graduate
1,43,1,9003,1,1,1,1,1,4,0,0,0,1,1,0,24,0,0,6,7,6,15.714285714285714,0,10,15.9,0,15.5,2.8,-4.06,120.0,134.4,Dropout
1,17,3,9773,1,1,1,1,19,5,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,6,13.333333333333334,0,12.4,0.5,1.79,135.0,135.0,Enrolled
1,17,1,171,1,1,1,1,1,6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,133.0,134.8,Enrolled
1,39,1,9556,1,19,1,42,1,3,0,0,0,1,1,0,37,0,0,7,15,0,0.0,0,13,0.0,1,11.1,0.6,2.02,133.1,110.5,Dropout
1,1,2,9773,1,1,1,1,1,9,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,6,12.2,0,12.7,3.7,-1.7,130.0,126.2,Graduate
1,8,1,10,1,1,1,22,14,10,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,12,11.666666666666666,0,12.7,3.7,-1.7,,,Enrolled
1,8,5,12,1,1,1,13,28,6,1,0,0,1,0,1,18,0,0,7,7,6,12.6,0,7,12.6,0,7.6,2.6,0.32,,,Graduate
1,1,2,9500,1,1,1,19,38,192,1,0,0,1,0,0,19,0,0,7,10,6,13.598333333333334,0,11,11.933333333333332,0,11.1,0.6,2.02,133.1,96.0,Enrolled
1,1,1,10,1,1,1,22,27,10,1,0,0,1,0,0,19,0,0,6,10,4,10.25,0,8,10.714285714285714,0,11.1,0.6,2.02,,,Graduate
1,1,4,9500,1,1,1,37,19,9,1,0,0,1,0,0,19,0,0,7,7,6,14.983333333333334,0,7,14.983333333333334,0,7.6,2.6,0.32,138.0,127.8,Graduate
1,1,3,9500,1,1,1,38,38,5,1,0,0,1,0,1,19,0,0,7,9,6,11.814285714285717,0,8,13.542857142857144,0,13.9,-0.3,0.79,128.0,118.6,Graduate
1,1,1,171,1,1,1,1,3,2,0,0,0,1,1,0,19,0,4,10,10,5,11.0,0,8,10.0,0,8.9,1.4,3.51,123.0,118.8,Enrolled
1,1,1,10,1,1,1,13,1,7,1,0,0,1,0,0,19,0,0,6,7,6,13.714285714285714,0,6,13.166666666666666,0,12.7,3.7,-1.7,,,Graduate
1,15,1,6,1,14,1,23,27,5,1,0,0,1,0,1,22,0,3,6,11,6,13.142857142857142,0,10,12.0,0,13.9,-0.3,0.79,,,Graduate
1,1,5,15,1,1,1,19,28,1,1,0,0,0,0,1,18,0,0,6,12,3,12.0,0,15,10.666666666666666,0,7.6,2.6,0.32,,,Dropout
1,8,1,14,1,1,1,13,14,29,0,0,1,0,1,0,21,0,0,6,11,4,12.25,0,9,13.4,0,11.1,0.6,2.02,,,Enrolled
1,1,2,9,1,1,1,13,14,10,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,9,11.25,2,16.2,0.3,-0.92,,,Graduate
1,8,5,12,1,1,1,13,28,10,1,0,0,1,0,1,18,0,0,7,8,7,14.85,0,9,15.61111111111111,0,13.9,-0.3,0.79,,,Graduate
1,1,1,12,1,1,1,13,1,6,1,0,0,1,0,1,18,0,0,8,8,8,14.14125,0,8,14.14125,0,9.4,-0.8,-3.12,,,Graduate
1,43,1,9130,1,1,1,39,3,3,1,0,0,1,0,0,21,0,0,5,6,0,0.0,5,6,13.75,1,10.8,1.4,1.74,125.0,125.0,Graduate
1,39,1,8014,0,1,1,37,37,6,0,0,0,1,1,0,39,0,0,6,8,5,11.4,0,12,11.0,1,7.6,2.6,0.32,100.0,108.3,Enrolled
1,17,1,9147,1,1,1,19,19,7,1,0,0,1,0,0,23,0,0,5,7,2,10.0,1,9,12.0,0,9.4,-0.8,-3.12,115.0,115.0,Enrolled
1,1,6,9,1,1,1,3,14,5,0,0,0,1,1,0,20,0,0,5,14,3,12.4,0,8,10.833333333333334,0,13.9,-0.3,0.79,,,Enrolled
1,1,3,15,1,1,1,1,1,4,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,7,13.0,0,15.5,2.8,-4.06,,,Graduate
2,39,1,9991,0,1,1,37,37,6,0,0,1,1,1,0,37,0,0,5,10,4,10.75,0,12,13.333333333333334,0,9.4,-0.8,-3.12,133.1,140.0,Dropout
1,4,1,3,0,17,1,13,14,10,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,11,16.90909090909091,0,8.9,1.4,3.51,,,Graduate
1,1,3,171,1,1,1,1,1,3,1,0,0,1,0,0,20,0,6,12,12,12,13.25,0,14,14.333333333333334,0,8.9,1.4,3.51,145.0,140.1,Graduate
1,1,2,15,1,1,1,23,1,10,1,0,0,1,0,0,19,0,0,6,6,5,12.2,0,7,10.8,0,10.8,1.4,1.74,,,Enrolled
1,14,1,17,0,1,1,3,3,5,1,0,0,1,1,0,24,0,0,5,10,4,11.5,0,11,11.285714285714286,0,13.9,-0.3,0.79,,,Graduate
1,1,1,9238,1,1,1,19,37,0,1,0,0,1,0,0,19,0,0,6,10,0,0.0,4,0,0.0,0,7.6,2.6,0.32,133.1,137.0,Dropout
1,44,1,9003,1,39,1,37,38,9,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,11,13.0,0,15.5,2.8,-4.06,160.0,160.0,Graduate
1,1,2,12,1,1,1,1,28,10,1,0,0,1,0,1,18,0,0,7,9,6,12.816666666666668,0,11,12.875,0,11.1,0.6,2.02,,,Enrolled
1,42,1,9119,1,1,1,3,3,3,1,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,140.0,133.6,Dropout
1,12,1,17,0,1,1,22,27,10,0,0,1,0,1,0,31,0,0,5,9,0,0.0,0,6,0.0,0,12.4,0.5,1.79,,,Dropout
1,1,1,7,1,1,1,3,1,3,0,0,0,1,1,0,20,0,0,5,9,4,11.6,0,7,12.25,2,7.6,2.6,0.32,,,Enrolled
1,12,1,17,0,1,1,23,14,10,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,9,12.0,0,12.7,3.7,-1.7,,,Enrolled
1,1,1,9500,1,1,1,37,37,9,0,0,0,1,0,1,18,0,0,7,7,6,12.916666666666666,0,7,12.916666666666666,0,7.6,2.6,0.32,149.0,136.0,Graduate
1,14,1,6,1,1,1,13,28,5,1,0,0,0,0,0,19,0,0,6,12,5,13.0,0,12,11.666666666666666,0,13.9,-0.3,0.79,,,Enrolled
1,1,1,12,1,1,1,22,28,7,1,0,0,1,0,1,19,0,0,8,10,6,11.833333333333334,0,10,11.833333333333334,0,9.4,-0.8,-3.12,,,Enrolled
1,44,1,9003,1,39,1,4,5,4,0,0,0,1,1,0,21,0,0,6,15,5,11.857142857142858,0,17,10.571428571428571,0,16.2,0.3,-0.92,150.0,150.0,Enrolled
1,1,1,11,1,1,1,1,1,6,1,0,0,1,1,1,21,0,0,6,6,6,11.666666666666666,0,7,12.2,0,10.8,1.4,1.74,,,Graduate
1,8,1,10,1,1,1,22,27,5,1,0,0,1,0,1,18,0,0,6,10,5,10.571428571428571,1,9,12.2,0,12.7,3.7,-1.7,,,Graduate
1,8,1,14,1,1,1,1,27,5,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,9,14.333333333333334,0,11.1,0.6,2.02,,,Graduate
1,1,1,171,1,1,1,19,1,9,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,124.0,121.2,Enrolled
1,1,6,9070,1,6,1,1,1,9,1,0,0,1,1,0,22,0,0,6,6,6,14.166666666666666,0,8,13.625,0,10.8,1.4,1.74,119.0,123.2,Graduate
1,8,3,5,1,1,1,1,4,5,0,0,0,1,1,0,20,0,0,6,6,6,14.166666666666666,0,8,12.333333333333334,0,11.1,0.6,2.02,,,Graduate
1,43,1,8014,0,1,1,37,37,0,0,0,0,0,0,0,41,0,0,6,6,0,0.0,6,12,0.0,0,9.4,-0.8,-3.12,113.0,128.2,Dropout
1,1,4,12,1,1,1,1,1,5,1,0,0,1,1,1,18,0,0,7,7,7,14.682857142857143,0,9,15.055555555555555,0,12.4,0.5,1.79,,,Graduate
1,17,1,9254,1,1,1,19,1,5,1,0,1,1,0,0,18,0,0,6,8,6,11.666666666666666,0,10,11.5,0,13.9,-0.3,0.79,128.0,120.7,Graduate
1,8,2,5,1,1,1,1,14,22,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,10,11.2,0,8.9,1.4,3.51,,,Graduate
1,1,1,12,1,1,1,23,14,10,1,0,0,1,0,1,20,0,0,8,8,7,15.798571428571426,0,8,15.798571428571426,0,10.8,1.4,1.74,,,Graduate
1,1,2,9500,1,1,1,1,19,7,1,0,0,1,0,0,18,0,0,7,8,7,12.92875,0,8,14.0625,0,15.5,2.8,-4.06,140.0,129.9,Dropout
1,12,1,17,0,1,1,19,24,1,1,0,0,1,1,0,30,0,0,5,5,2,11.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,1,1,12,1,1,1,22,27,10,0,0,0,1,0,0,20,0,0,7,7,6,13.916666666666666,0,7,13.916666666666666,0,7.6,2.6,0.32,,,Graduate
1,12,1,6,1,1,1,1,14,10,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,6,0.0,0,8.9,1.4,3.51,,,Dropout
2,39,1,9500,1,3,1,1,1,4,0,0,1,0,0,0,30,0,3,7,11,3,12.333333333333334,0,9,11.666666666666666,0,13.9,-0.3,0.79,130.0,140.0,Dropout
1,1,1,9500,1,1,1,1,19,3,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,8,16.09375,0,11.1,0.6,2.02,141.0,131.9,Graduate
1,12,2,14,1,1,1,19,24,1,1,0,0,1,0,0,28,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,9,6,12,1,1,1,22,27,10,0,0,0,1,0,1,20,0,0,8,8,7,12.791428571428572,1,8,12.791428571428572,1,10.8,1.4,1.74,,,Graduate
1,1,5,12,1,1,1,23,14,8,1,0,0,0,0,0,19,0,0,7,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,,,Dropout
1,8,1,10,1,1,1,13,1,1,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,7,13.8,0,13.9,-0.3,0.79,,,Graduate
1,39,1,9670,1,1,1,1,19,4,0,0,0,1,1,1,25,0,0,6,8,6,12.285714285714286,0,6,13.0,0,15.5,2.8,-4.06,133.1,140.0,Graduate
1,15,1,10,1,14,1,1,27,5,1,0,0,1,0,1,20,0,3,6,6,6,13.333333333333334,0,6,14.166666666666666,0,13.9,-0.3,0.79,,,Graduate
1,1,1,9130,1,1,1,3,19,2,1,0,1,0,0,0,19,0,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,110.0,105.5,Dropout
1,1,2,10,1,1,1,13,1,10,1,0,1,0,0,0,18,0,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,,,Dropout
1,8,1,14,1,1,1,1,27,5,1,0,0,1,0,1,25,0,0,6,8,6,11.285714285714286,0,10,12.2,0,15.5,2.8,-4.06,,,Enrolled
1,1,4,12,1,1,1,23,14,9,1,0,0,1,0,0,18,0,0,8,8,7,12.628571428571428,0,8,12.628571428571428,0,12.7,3.7,-1.7,,,Graduate
1,1,1,9,1,1,1,22,27,10,0,0,0,1,0,1,18,0,0,5,5,5,14.0,0,6,13.6,0,12.4,0.5,1.79,,,Graduate
1,12,1,4,1,1,1,22,14,7,0,0,0,1,1,0,35,0,1,6,7,5,12.8,0,11,13.833333333333334,0,15.5,2.8,-4.06,,,Graduate
1,17,1,9238,1,1,1,37,19,9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,12,11.666666666666666,0,12.7,3.7,-1.7,126.0,116.9,Enrolled
1,8,2,3,0,1,1,22,24,1,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,7,12.0,0,7.6,2.6,0.32,,,Graduate
1,1,1,9500,1,1,1,2,1,2,0,0,0,1,0,1,19,0,0,7,7,7,12.901428571428571,0,9,13.094444444444443,0,11.1,0.6,2.02,135.0,126.6,Graduate
1,39,1,9991,0,1,1,1,37,9,0,0,0,1,0,1,24,0,0,5,7,5,12.285714285714286,0,9,12.75,1,16.2,0.3,-0.92,150.0,130.2,Graduate
1,1,1,9500,1,1,1,38,38,5,0,0,0,1,0,0,18,0,0,7,7,7,13.285714285714286,0,9,13.333333333333334,0,16.2,0.3,-0.92,133.0,123.2,Graduate
2,12,1,17,0,9,1,22,27,10,1,0,0,1,1,0,52,0,0,5,5,5,13.6,0,5,14.2,0,7.6,2.6,0.32,,,Graduate
1,39,1,9773,1,12,1,1,1,9,1,0,0,1,1,0,52,0,0,6,7,5,13.0,0,6,15.0,0,9.4,-0.8,-3.12,120.0,129.8,Graduate
1,1,1,9,1,1,1,23,28,10,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,5,11.8,0,12.4,0.5,1.79,,,Graduate
1,44,1,9238,1,39,1,1,37,4,1,0,0,1,0,1,20,0,3,6,6,6,13.333333333333334,0,6,14.166666666666666,0,13.9,-0.3,0.79,150.0,145.6,Graduate
1,17,6,9500,1,1,1,37,19,7,1,0,0,1,0,1,22,0,0,7,8,6,13.516666666666666,0,9,13.771428571428572,0,11.1,0.6,2.02,132.0,132.4,Graduate
1,8,1,2,1,1,1,3,3,4,1,0,0,0,0,0,19,0,6,12,12,12,13.0,0,14,13.25,0,8.9,1.4,3.51,,,Graduate
1,17,5,9238,1,1,1,38,37,9,0,0,1,0,0,0,21,0,0,6,10,5,11.833333333333334,0,10,13.2,0,13.9,-0.3,0.79,134.0,126.0,Dropout
1,39,1,9085,1,19,1,37,37,9,1,0,1,0,0,1,26,0,0,6,7,0,0.0,0,6,0.0,0,13.9,-0.3,0.79,133.1,100.0,Dropout
1,1,3,9500,1,1,1,38,19,8,1,0,1,1,0,1,18,0,0,7,8,7,12.65,0,9,12.445555555555554,0,15.5,2.8,-4.06,135.0,126.3,Graduate
1,43,1,9500,1,1,1,1,38,4,0,0,0,1,0,1,18,0,0,7,8,7,13.6375,0,8,14.3875,0,13.9,-0.3,0.79,140.0,100.0,Graduate
1,15,1,8,1,14,1,22,27,10,1,0,0,1,1,0,21,0,1,6,8,6,12.5,0,11,13.333333333333334,0,13.9,-0.3,0.79,,,Dropout
1,8,2,7,1,1,1,10,14,6,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,,,Dropout
1,1,1,10,1,1,1,13,1,10,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,6,13.0,0,10.8,1.4,1.74,,,Graduate
1,1,3,9773,1,1,1,3,1,5,1,0,0,1,0,1,19,0,0,6,7,6,14.0,0,8,12.2,0,13.9,-0.3,0.79,136.0,129.0,Dropout
1,8,5,12,1,1,1,1,1,5,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,8,14.23125,0,11.1,0.6,2.02,,,Graduate
1,17,1,9500,1,1,1,19,38,3,0,0,0,1,0,1,19,0,0,7,11,6,13.8875,0,9,14.864444444444445,0,15.5,2.8,-4.06,137.0,124.9,Graduate
1,13,4,12,1,6,1,1,14,3,1,0,0,1,0,1,18,0,0,7,7,6,14.35,0,7,14.35,0,7.6,2.6,0.32,,,Graduate
1,1,1,2,1,1,1,1,1,5,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0.0,0,16.2,0.3,-0.92,,,Graduate
1,8,1,9,1,1,1,13,14,10,0,0,0,1,0,0,19,0,0,5,11,3,10.666666666666666,0,9,10.25,0,11.1,0.6,2.02,,,Graduate
2,39,1,9003,1,1,1,37,37,9,0,0,0,1,0,0,46,0,14,19,24,19,12.210526315789474,0,13,11.384615384615383,0,15.5,2.8,-4.06,140.0,104.8,Graduate
1,1,3,9254,1,1,1,19,1,7,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,6,12.5,0,12.4,0.5,1.79,128.0,121.7,Graduate
1,6,1,14,1,1,14,1,1,10,0,0,1,0,1,0,18,1,0,6,6,4,11.25,0,7,12.333333333333334,0,8.9,1.4,3.51,,,Dropout
1,17,5,9500,1,1,1,1,1,5,1,0,0,1,0,0,18,0,0,7,9,7,12.385714285714286,0,9,12.728571428571428,0,13.9,-0.3,0.79,137.0,131.1,Enrolled
1,43,1,8014,0,1,1,37,37,9,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,10,10.833333333333334,0,12.7,3.7,-1.7,120.0,100.0,Enrolled
2,14,1,17,0,1,1,22,27,10,0,0,0,1,0,0,34,0,3,8,9,3,11.0,0,7,10.0,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,9085,1,1,1,1,19,4,1,0,0,1,0,0,24,0,0,5,6,5,13.0,1,9,13.25,0,12.7,3.7,-1.7,125.0,114.5,Graduate
1,8,5,13,1,1,1,13,14,10,1,0,0,1,0,1,19,0,0,7,8,7,13.385714285714286,0,8,13.3875,0,10.8,1.4,1.74,,,Graduate
1,8,2,9,1,1,1,13,28,10,1,0,0,1,1,0,19,0,0,5,8,5,13.25,0,8,11.0,0,13.9,-0.3,0.79,,,Graduate
4,7,1,9500,1,40,1,19,19,4,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,11,14.166666666666666,0,12.4,0.5,1.79,130.0,130.0,Dropout
4,39,1,8014,0,3,1,37,37,9,0,0,0,1,0,1,43,0,0,6,7,5,12.2,0,6,12.333333333333334,0,9.4,-0.8,-3.12,100.0,130.0,Graduate
1,39,1,9003,1,19,1,37,19,9,0,0,0,1,1,0,25,0,0,6,15,1,11.0,0,13,11.75,0,12.4,0.5,1.79,133.1,134.3,Dropout
1,8,1,10,1,1,1,23,1,10,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,7,13.714285714285714,0,15.5,2.8,-4.06,,,Graduate
1,1,2,9500,1,1,1,37,37,7,1,0,0,1,0,1,20,0,0,7,9,7,14.093333333333332,0,8,15.0,0,11.1,0.6,2.02,124.0,116.5,Graduate
1,1,1,6,1,1,1,13,28,10,1,0,0,1,0,0,19,0,0,6,7,6,16.0,0,8,15.875,0,12.4,0.5,1.79,,,Graduate
1,7,1,9500,1,3,1,37,37,90,1,0,0,1,1,0,30,0,0,8,8,0,0.0,8,8,0.0,8,9.4,-0.8,-3.12,130.0,130.0,Dropout
1,17,1,9003,1,1,1,1,4,9,1,0,1,0,1,0,26,0,0,6,8,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,170.0,144.1,Dropout
2,39,1,9119,1,1,1,37,38,9,0,0,1,1,1,0,40,0,0,5,11,3,10.666666666666666,0,5,12.5,0,16.2,0.3,-0.92,120.0,145.4,Dropout
