marital_status,previous_qualification_grade,admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,target
1,140.0,139.2,0,1,1,0,0,20,6,Graduate
1,158.0,130.0,1,0,1,0,0,20,5,Graduate
1,122.0,115.7,1,0,1,0,0,20,0,Dropout
1,133.1,118.1,1,0,1,0,0,39,5,Dropout
1,132.0,119.1,1,1,1,0,0,29,5,Dropout
1,130.0,111.9,0,1,1,0,0,36,5,Dropout
1,144.0,130.5,1,0,1,0,0,18,8,Graduate
2,133.1,135.0,0,0,1,0,0,51,6,Dropout
1,133.1,130.0,0,1,1,0,0,23,6,Dropout
1,150.0,150.0,1,0,1,0,0,21,6,Dropout
1,150.0,150.2,1,0,0,0,0,28,6,Dropout
1,100.0,107.5,0,0,1,0,0,41,2,Dropout
4,100.0,130.0,0,0,1,0,1,43,6,Graduate
1,145.0,160.1,0,0,1,0,1,19,12,Graduate
1,130.0,140.0,0,0,1,0,0,26,12,Graduate
1,118.0,110.7,1,0,1,0,0,18,7,Graduate
2,133.1,138.3,0,0,1,0,0,45,7,Dropout
1,150.0,150.0,0,0,1,0,0,19,6,Dropout
1,113.0,112.3,0,0,1,0,0,20,6,Graduate
1,136.0,122.0,0,0,1,0,0,18,6,Graduate
1,140.0,141.7,1,0,1,0,0,27,6,Dropout
2,131.0,118.4,0,0,1,0,0,20,6,Graduate
1,138.0,128.7,1,0,1,0,0,18,6,Graduate
1,140.0,100.8,0,0,1,0,0,26,0,Dropout
4,120.0,125.5,1,0,1,0,1,39,6,Graduate
1,139.0,124.0,1,0,1,0,0,18,0,Graduate
1,130.0,130.0,0,0,1,0,0,36,7,Dropout
2,110.0,160.5,0,0,1,0,0,38,11,Graduate
2,133.1,100.0,0,0,1,0,0,45,6,Dropout
5,133.1,103.0,0,0,1,0,0,62,6,Graduate
1,133.1,103.0,1,0,1,0,1,20,6,Graduate
1,139.0,131.5,1,0,1,0,0,18,8,Graduate
1,134.0,121.4,0,0,1,0,0,18,6,Dropout
2,160.0,137.3,0,0,1,0,0,23,5,Graduate
1,124.0,138.4,1,1,1,0,1,19,6,Dropout
1,137.0,131.1,1,1,1,0,1,19,5,Graduate
1,157.0,100.0,0,0,1,0,0,18,7,Graduate
1,100.0,100.0,0,0,1,0,0,41,6,Graduate
1,130.0,159.0,0,0,1,0,1,51,6,Graduate
1,133.1,120.6,1,0,1,0,0,24,10,Graduate
1,120.0,134.0,0,0,1,0,0,25,5,Dropout
1,128.0,116.5,1,0,1,0,0,20,5,Graduate
1,124.0,113.9,1,0,1,0,0,19,0,Dropout
5,130.0,130.0,0,0,1,0,0,41,10,Graduate
1,132.0,129.9,1,0,1,0,1,19,6,Graduate
1,133.1,133.7,0,0,1,0,0,28,18,Dropout
1,129.0,124.8,1,0,1,0,0,21,6,Graduate
1,135.0,133.6,1,0,0,0,0,22,5,Dropout
1,138.0,133.5,1,0,0,0,0,18,6,Graduate
1,135.0,128.0,1,0,1,0,1,19,6,Graduate
1,131.0,127.2,1,0,1,0,1,19,7,Graduate
1,150.0,150.0,0,1,0,0,0,25,6,Graduate
1,133.0,127.8,1,0,1,0,1,18,7,Graduate
1,135.0,125.2,1,0,1,0,0,19,6,Graduate
2,100.0,100.0,0,0,1,0,0,46,6,Graduate
1,158.0,151.4,1,0,0,0,0,19,12,Graduate
1,172.0,163.3,1,0,1,0,1,18,6,Graduate
1,123.0,118.0,1,0,1,0,1,19,8,Graduate
1,144.0,140.2,1,0,1,0,0,20,6,Dropout
2,140.0,128.5,0,0,1,0,1,38,6,Graduate
1,136.0,131.5,1,0,1,0,0,18,6,Graduate
1,137.0,132.6,1,0,1,0,1,18,7,Graduate
1,128.0,122.1,1,0,1,0,0,18,6,Graduate
1,130.0,133.0,1,0,1,0,0,19,6,Graduate
4,138.0,127.0,0,0,0,0,0,37,4,Dropout
1,139.0,136.4,1,0,1,0,0,19,7,Graduate
1,136.0,129.0,1,0,1,0,1,19,6,Dropout
1,126.0,119.0,1,0,1,0,1,19,7,Dropout
1,135.0,128.0,1,1,1,0,1,18,5,Graduate
1,122.0,117.1,1,0,1,0,1,18,7,Graduate
1,137.0,136.3,0,0,1,0,0,18,5,Graduate
1,137.0,130.7,1,0,1,0,0,18,6,Dropout
1,125.0,115.2,1,0,1,0,0,20,7,Graduate
1,141.0,130.2,1,0,1,0,0,20,6,Graduate
1,132.0,128.5,0,0,1,0,0,18,6,Dropout
1,133.1,95.0,1,0,1,0,0,20,7,Graduate
1,132.0,119.4,1,0,1,0,1,18,6,Graduate
1,142.0,123.5,1,0,1,0,0,19,7,Dropout
1,136.0,133.9,1,0,1,0,0,18,7,Graduate
1,150.0,145.2,1,0,1,0,0,20,11,Graduate
1,130.0,118.8,0,0,1,0,0,18,7,Graduate
1,136.0,123.4,1,0,1,0,1,19,5,Graduate
1,138.0,123.0,1,0,1,0,0,19,6,Graduate
1,131.0,118.4,0,0,1,0,0,19,5,Graduate
1,147.0,131.6,0,0,1,0,0,18,7,Graduate
1,140.0,122.3,1,0,1,0,0,19,6,Dropout
1,152.0,151.7,1,0,1,0,1,24,0,Graduate
1,169.0,176.0,1,0,1,0,1,18,0,Graduate
1,149.0,133.0,1,0,1,0,1,18,8,Graduate
1,122.0,119.6,1,0,1,0,0,19,6,Dropout
1,130.0,134.0,0,0,1,0,1,35,8,Graduate
1,145.0,132.0,1,0,1,0,0,19,5,Graduate
1,130.0,130.0,0,0,1,0,0,28,15,Dropout
1,157.0,141.4,0,0,1,0,0,21,7,Graduate
1,135.0,128.9,1,0,1,0,1,19,7,Graduate
1,123.0,118.1,1,0,1,0,0,19,6,Graduate
1,139.0,130.6,0,0,1,0,0,18,5,Graduate
1,136.0,122.0,1,0,1,0,0,18,6,Graduate
1,135.0,123.0,1,0,0,0,0,19,7,Dropout
1,126.0,126.7,1,0,1,0,1,20,6,Graduate
1,122.0,126.6,1,0,1,0,0,18,6,Graduate
1,125.0,125.4,0,1,0,0,0,19,7,Dropout
1,134.0,136.1,1,0,1,0,1,20,6,Dropout
1,110.0,111.1,1,0,0,0,0,18,6,Graduate
1,131.0,135.9,0,0,1,0,1,21,6,Graduate
1,122.0,119.6,1,0,1,0,1,19,6,Graduate
1,123.0,116.7,1,0,1,0,0,19,6,Graduate
1,137.0,134.2,1,0,1,0,0,18,6,Dropout
1,130.0,123.0,0,0,1,0,1,18,5,Graduate
1,127.0,123.9,1,0,1,0,0,18,5,Graduate
2,160.0,120.0,0,0,1,0,0,31,7,Dropout
1,138.0,123.0,1,0,1,0,1,20,6,Graduate
1,137.0,122.3,0,0,1,0,1,19,5,Dropout
1,127.0,122.8,0,0,1,0,1,19,6,Graduate
5,160.0,160.0,0,0,0,0,0,27,5,Dropout
1,132.0,120.1,1,0,1,0,1,18,6,Graduate
1,126.0,142.4,0,0,1,0,0,32,6,Dropout
1,133.0,127.3,1,0,1,0,0,18,8,Graduate
1,140.0,125.5,1,0,1,0,1,19,8,Graduate
1,129.0,122.0,1,0,1,0,0,18,6,Dropout
1,110.0,107.5,1,0,1,0,1,18,6,Dropout
1,133.1,104.0,0,1,0,0,1,24,6,Graduate
1,132.0,133.1,1,0,1,0,1,19,6,Graduate
1,115.0,113.3,1,1,1,0,0,21,6,Dropout
1,130.0,130.0,1,0,1,0,0,19,7,Graduate
1,140.0,105.0,1,0,1,0,1,36,7,Graduate
1,133.1,144.0,0,0,1,1,0,51,6,Dropout
1,133.1,107.5,0,1,0,1,0,29,6,Dropout
1,130.0,127.4,0,1,0,1,0,27,6,Dropout
2,120.0,120.0,0,0,0,1,0,57,15,Dropout
1,100.0,120.0,0,0,1,1,0,26,5,Dropout
1,129.0,118.2,0,0,1,1,0,19,5,Graduate
1,160.0,160.0,1,0,1,1,0,23,6,Dropout
1,120.0,152.4,0,0,1,1,0,27,5,Graduate
1,122.0,116.6,1,1,1,1,1,20,7,Graduate
1,143.0,141.6,0,0,1,0,1,19,12,Graduate
1,110.0,105.5,1,1,0,0,0,19,6,Dropout
1,124.0,116.3,1,0,1,0,0,20,6,Graduate
1,130.0,119.5,1,0,1,0,0,22,15,Graduate
1,139.0,125.0,1,0,1,0,0,18,5,Graduate
5,140.0,160.0,0,0,1,0,0,27,8,Graduate
1,150.0,150.0,0,0,1,0,0,27,5,Dropout
1,123.0,115.0,1,0,1,0,0,19,6,Graduate
1,100.0,112.8,0,0,1,0,1,23,6,Graduate
1,148.0,131.0,1,0,1,0,1,22,23,Graduate
1,130.0,121.6,1,0,1,0,1,18,6,Dropout
1,118.0,110.0,0,0,1,0,1,18,6,Graduate
1,120.0,148.5,0,0,1,0,1,31,6,Graduate
1,119.0,118.3,0,0,1,0,0,19,6,Dropout
1,127.0,115.8,0,0,1,0,0,24,6,Dropout
1,134.0,121.2,0,0,1,0,0,19,7,Graduate
1,133.0,136.2,1,0,1,0,0,19,5,Graduate
1,133.1,100.2,1,0,0,0,0,26,6,Dropout
1,180.0,152.7,1,1,0,1,0,27,0,Dropout
1,129.0,123.1,1,0,1,0,0,19,6,Graduate
2,120.0,130.0,0,0,1,0,0,29,5,Dropout
1,141.0,125.0,1,0,1,0,1,18,8,Graduate
1,118.0,113.1,1,0,1,0,0,19,7,Graduate
1,177.0,162.3,0,0,1,0,1,18,5,Graduate
1,132.0,132.0,1,0,1,0,0,19,0,Dropout
1,133.0,130.7,1,0,1,0,0,19,7,Graduate
1,124.0,122.3,1,0,1,0,0,19,6,Dropout
1,128.0,118.2,0,0,1,0,0,19,6,Graduate
1,138.0,133.5,0,0,1,0,1,19,6,Graduate
1,144.0,126.8,1,1,0,0,0,18,7,Dropout
1,122.0,121.0,1,0,1,0,0,20,6,Graduate
1,111.0,117.7,0,0,1,0,0,20,6,Graduate
2,120.0,129.2,0,0,1,0,0,31,10,Dropout
1,135.0,125.8,0,0,1,0,1,20,7,Graduate
1,147.0,142.0,1,0,1,0,0,18,7,Graduate
1,137.0,126.7,1,0,1,0,1,19,7,Graduate
1,117.0,109.3,0,0,1,0,0,30,16,Graduate
1,128.0,121.7,1,0,1,0,0,19,5,Graduate
1,115.0,117.1,1,1,1,0,0,22,5,Graduate
1,121.0,114.4,0,0,1,0,1,18,6,Graduate
1,134.0,133.0,1,0,1,0,0,18,6,Graduate
1,126.0,118.8,1,0,1,0,1,19,8,Graduate
1,151.0,151.0,1,0,1,0,0,18,6,Graduate
1,138.0,149.9,1,0,1,0,0,20,0,Graduate
1,133.0,120.1,1,0,1,0,0,18,5,Graduate
1,150.0,173.3,1,0,1,0,0,25,6,Graduate
1,136.0,126.2,0,0,1,0,0,19,6,Graduate
1,128.0,157.4,1,0,1,0,0,26,6,Graduate
1,131.0,120.2,1,0,1,0,0,21,5,Graduate
1,130.0,124.8,0,0,1,0,0,19,5,Dropout
1,150.0,130.3,0,0,1,0,1,19,8,Graduate
1,165.0,152.4,1,0,1,0,1,18,6,Graduate
2,133.1,113.5,0,0,1,0,1,32,10,Graduate
1,126.0,125.7,0,0,1,0,1,18,6,Graduate
4,100.0,120.0,0,1,1,0,1,39,5,Graduate
1,159.0,162.2,1,1,0,0,0,18,0,Dropout
1,177.0,155.7,0,1,1,0,1,18,6,Graduate
1,156.0,147.7,1,0,1,0,0,21,12,Graduate
1,125.0,125.0,1,0,1,0,0,21,14,Graduate
1,127.0,129.8,1,0,1,0,0,22,5,Dropout
1,125.0,117.3,1,0,1,1,1,21,0,Graduate
1,138.0,126.5,1,0,1,0,1,20,6,Graduate
1,136.0,123.0,1,0,1,0,0,19,8,Graduate
1,142.0,127.7,0,0,1,0,1,20,6,Graduate
1,129.0,117.5,1,0,1,0,0,19,5,Graduate
1,134.0,128.4,1,0,1,0,1,18,5,Graduate
1,123.0,124.1,1,0,1,0,0,18,6,Dropout
1,150.0,140.9,0,0,1,0,0,24,5,Dropout
1,129.0,126.2,0,1,0,0,1,21,6,Dropout
1,134.0,120.5,1,0,1,1,1,18,7,Graduate
1,127.0,121.1,1,0,1,1,1,20,5,Graduate
1,123.0,123.7,1,1,0,0,0,20,6,Dropout
1,127.0,116.9,1,1,1,0,0,18,6,Dropout
1,133.1,100.0,1,0,1,0,1,25,7,Graduate
2,120.0,153.8,0,1,1,1,0,35,7,Dropout
1,133.0,120.1,1,0,1,0,1,19,7,Graduate
1,133.0,128.1,1,0,1,1,1,18,6,Dropout
1,143.0,126.8,0,0,1,1,0,19,8,Graduate
1,157.0,146.2,0,0,1,1,0,18,6,Graduate
1,133.1,140.0,1,1,1,1,0,24,6,Dropout
1,145.0,134.5,1,0,1,1,0,25,14,Graduate
1,111.0,107.5,0,0,1,1,1,19,6,Graduate
1,116.0,112.2,0,0,1,1,0,19,5,Dropout
1,133.1,128.2,0,0,0,1,1,30,5,Dropout
1,135.0,126.8,1,0,1,1,0,19,7,Dropout
1,145.0,132.1,1,0,1,1,0,21,5,Dropout
1,118.0,110.0,0,0,1,1,0,19,0,Dropout
1,130.0,100.0,0,0,0,1,0,29,6,Dropout
1,115.0,114.3,0,0,1,1,0,18,6,Dropout
1,120.0,116.9,0,0,1,1,0,20,7,Dropout
1,120.0,127.0,1,0,0,1,0,18,6,Dropout
1,127.0,120.0,1,0,1,1,0,19,5,Graduate
1,110.0,110.0,0,0,1,1,0,35,6,Dropout
1,148.0,127.0,1,0,1,1,0,20,8,Graduate
2,170.0,159.5,0,0,1,1,0,33,6,Dropout
1,146.0,135.2,1,0,1,1,0,18,6,Graduate
1,125.0,118.0,1,0,1,1,0,19,6,Dropout
1,139.0,123.6,1,0,1,1,0,18,6,Dropout
1,133.1,111.0,0,0,0,1,0,28,5,Dropout
1,146.0,144.6,0,0,1,1,0,18,5,Graduate
1,109.0,111.8,1,1,1,1,0,25,6,Dropout
1,135.0,122.1,0,1,0,1,0,19,6,Dropout
1,122.0,119.9,0,0,1,1,0,18,6,Graduate
1,130.0,130.0,1,0,1,1,0,29,6,Graduate
1,115.0,112.6,0,0,1,1,1,20,6,Graduate
1,150.0,150.0,0,0,1,1,0,20,6,Dropout
1,170.0,165.8,1,0,1,1,0,18,6,Graduate
1,102.0,101.7,1,0,1,1,1,21,6,Graduate
1,140.0,124.3,0,0,0,1,0,18,6,Dropout
1,135.0,122.1,1,0,1,1,0,20,5,Graduate
1,140.0,154.5,0,0,1,0,0,26,1,Dropout
1,147.0,128.8,0,1,1,0,0,19,5,Dropout
1,140.0,106.0,1,1,0,0,1,24,7,Dropout
1,157.0,146.2,1,0,1,0,1,20,6,Graduate
1,120.0,116.9,1,1,0,0,0,26,5,Dropout
1,133.1,118.2,0,0,1,0,0,31,5,Dropout
2,140.0,105.7,1,0,1,0,0,27,8,Graduate
1,130.0,126.9,0,1,1,0,0,24,6,Graduate
1,115.0,108.4,1,0,1,0,1,20,7,Graduate
1,118.0,114.2,1,0,1,0,0,20,7,Graduate
1,130.0,140.0,1,0,1,0,0,24,8,Graduate
1,130.0,126.5,1,0,1,0,0,18,6,Graduate
1,120.0,111.3,0,0,1,0,0,20,6,Dropout
1,130.0,125.1,1,0,1,0,0,18,7,Graduate
1,141.0,126.3,1,0,1,0,0,19,7,Graduate
1,138.0,142.2,1,0,1,0,0,18,5,Graduate
1,135.0,127.0,1,0,1,0,0,18,7,Graduate
1,137.0,128.6,0,0,1,0,1,18,6,Graduate
2,100.0,134.4,0,0,1,0,0,34,16,Graduate
1,133.1,100.0,0,0,1,0,0,38,6,Dropout
1,142.0,133.0,1,0,1,0,1,19,8,Graduate
1,140.0,126.7,1,0,1,0,0,19,6,Dropout
1,129.0,129.0,0,0,0,0,0,21,6,Dropout
1,141.0,133.7,1,0,1,0,1,18,6,Graduate
1,118.0,122.2,1,0,1,0,1,20,6,Graduate
1,131.0,128.9,0,0,1,0,1,18,5,Graduate
1,161.0,154.4,1,0,1,0,0,18,6,Graduate
1,130.0,130.0,1,0,1,0,1,36,7,Dropout
1,121.0,113.0,1,0,1,0,1,18,5,Graduate
1,133.1,123.3,1,0,1,0,1,21,5,Dropout
1,130.0,130.0,1,1,1,0,1,21,6,Dropout
1,133.1,101.3,0,0,1,0,0,18,6,Graduate
1,120.0,113.7,1,0,1,0,0,18,5,Graduate
1,140.0,138.8,1,0,1,0,0,19,7,Graduate
2,133.1,140.0,0,1,1,0,0,29,6,Graduate
1,130.0,130.0,0,0,1,0,1,20,7,Graduate
1,140.0,132.5,1,0,1,0,0,18,7,Graduate
1,124.0,117.4,1,0,1,0,0,19,5,Graduate
1,115.0,109.8,1,0,1,0,1,19,5,Graduate
1,100.0,116.5,0,1,0,0,0,37,6,Dropout
1,162.0,165.2,1,0,1,0,1,18,5,Graduate
1,121.0,113.0,1,0,1,0,0,21,6,Dropout
1,125.0,123.3,0,0,1,0,1,19,6,Graduate
1,123.0,116.7,0,0,1,0,0,19,5,Graduate
2,133.1,118.9,0,0,1,0,0,30,7,Dropout
1,120.0,103.6,1,0,1,0,0,27,8,Dropout
2,136.0,122.7,0,0,1,0,1,45,6,Dropout
2,133.1,113.5,0,0,1,0,1,50,9,Graduate
4,110.0,128.2,0,0,1,0,0,41,14,Graduate
1,133.1,130.0,0,0,1,0,0,44,6,Dropout
5,110.0,110.0,0,0,1,0,0,23,15,Graduate
1,130.0,117.7,0,0,1,0,0,34,12,Dropout
1,102.0,99.6,1,0,1,0,1,21,5,Graduate
1,127.0,117.9,1,0,1,0,0,22,5,Dropout
4,133.1,113.0,0,0,1,0,1,32,6,Graduate
1,137.0,124.4,1,0,1,0,0,20,7,Graduate
2,130.0,140.0,0,0,0,0,0,59,15,Dropout
1,131.0,124.0,1,0,1,0,1,18,6,Graduate
4,140.0,149.8,0,0,1,1,0,36,5,Graduate
1,160.0,160.0,0,0,1,1,0,36,7,Dropout
1,117.0,114.6,0,0,0,1,0,19,6,Dropout
1,150.0,120.0,0,0,1,1,0,25,5,Graduate
1,133.1,100.0,0,0,1,1,0,35,18,Graduate
1,125.0,128.5,0,0,1,1,0,20,6,Dropout
1,130.0,113.0,1,0,0,1,0,35,6,Dropout
1,170.0,150.8,1,0,1,0,0,27,6,Dropout
1,120.0,114.8,1,0,1,0,0,19,6,Graduate
1,130.0,129.0,0,1,0,0,0,26,7,Dropout
1,133.1,110.5,0,0,1,0,0,19,6,Graduate
1,141.0,132.5,1,0,0,0,0,19,7,Dropout
1,138.0,130.7,1,0,1,0,0,18,0,Dropout
1,130.0,130.4,1,0,1,0,1,19,7,Graduate
1,128.0,124.3,1,0,1,0,1,19,7,Graduate
1,135.0,132.6,1,0,1,0,1,19,5,Graduate
1,150.0,146.7,0,0,1,0,1,21,6,Graduate
1,135.0,130.1,1,0,1,0,0,18,6,Graduate
2,120.0,120.0,1,0,1,0,0,33,12,Graduate
1,120.0,121.3,0,0,1,0,0,32,11,Graduate
1,140.0,133.3,1,0,1,0,1,17,8,Graduate
2,140.0,110.5,0,0,1,0,0,31,7,Dropout
2,140.0,102.5,0,0,1,0,1,32,6,Graduate
1,156.0,150.9,1,0,1,0,0,18,6,Dropout
1,100.0,117.9,0,0,0,1,0,40,5,Dropout
2,120.0,135.0,1,0,1,1,0,32,5,Graduate
1,120.0,120.0,0,0,0,1,0,40,5,Dropout
1,172.0,167.1,0,0,1,1,1,18,0,Graduate
1,120.0,115.8,0,1,0,1,0,28,9,Dropout
1,137.0,141.2,1,1,1,1,0,19,6,Graduate
1,117.0,118.4,0,0,1,1,1,19,6,Graduate
1,142.0,134.3,0,0,1,1,0,21,5,Dropout
1,135.0,128.7,1,0,1,1,0,22,5,Dropout
1,115.0,116.1,1,0,0,1,0,18,5,Dropout
1,110.0,100.0,1,0,1,1,0,27,0,Dropout
2,140.0,130.0,1,0,1,1,0,30,10,Graduate
1,150.0,150.0,0,0,1,1,0,28,6,Dropout
1,133.0,132.0,0,0,1,1,1,20,6,Graduate
1,110.0,125.0,0,0,0,1,0,31,8,Dropout
1,126.0,116.2,0,1,0,1,0,21,5,Dropout
1,133.1,100.0,1,0,0,1,0,27,5,Dropout
1,136.0,132.9,1,0,1,1,0,19,6,Graduate
1,140.0,140.0,1,0,0,1,0,21,6,Dropout
1,160.0,100.1,0,0,0,1,0,35,10,Dropout
1,133.1,128.2,0,0,1,1,0,28,5,Dropout
1,142.0,136.1,1,0,0,1,0,19,4,Dropout
1,131.0,130.3,1,0,1,1,1,20,6,Graduate
1,110.0,142.5,0,1,0,1,0,37,7,Dropout
1,124.0,114.6,1,0,1,1,0,19,6,Dropout
1,120.0,108.5,0,0,1,1,0,36,7,Dropout
1,133.1,140.0,0,0,1,1,0,29,5,Dropout
1,133.1,120.0,0,0,1,1,0,30,6,Graduate
1,133.1,120.0,0,1,1,1,0,32,6,Dropout
2,140.0,140.0,0,0,1,1,0,37,6,Dropout
1,138.7,111.3,0,0,1,1,0,27,6,Dropout
1,131.0,131.0,1,0,1,1,1,18,6,Graduate
1,149.0,139.5,0,0,1,1,1,18,8,Graduate
2,133.1,110.0,0,0,0,1,0,32,8,Dropout
1,120.0,115.0,0,0,1,1,0,22,6,Dropout
4,133.1,154.3,0,0,1,0,0,32,7,Dropout
1,126.0,115.2,0,0,0,0,0,19,6,Dropout
1,125.0,130.6,1,0,1,0,1,18,6,Graduate
1,123.0,117.4,1,0,1,0,1,18,5,Graduate
1,150.0,150.0,1,1,0,0,0,38,5,Dropout
1,132.0,131.3,1,0,1,0,0,21,6,Dropout
1,133.0,120.4,0,0,0,0,0,21,6,Dropout
1,137.0,125.0,1,0,1,0,0,19,7,Graduate
1,150.0,142.7,0,1,1,0,0,18,6,Dropout
1,130.0,130.0,0,0,1,0,0,25,5,Dropout
1,136.0,120.8,1,0,1,0,0,19,14,Graduate
1,131.0,130.3,1,0,1,0,1,18,6,Graduate
1,130.0,119.9,0,0,1,0,1,19,5,Graduate
1,108.0,110.5,1,0,1,0,1,22,6,Graduate
1,160.0,160.0,1,0,1,0,0,21,6,Graduate
1,113.0,118.6,1,0,1,0,1,21,6,Graduate
1,113.0,112.3,0,0,1,0,1,20,7,Graduate
1,148.0,125.0,1,0,1,0,0,18,7,Graduate
1,130.0,105.8,0,0,1,0,0,26,7,Dropout
1,133.1,121.5,1,0,1,0,0,31,15,Dropout
1,138.0,134.2,1,0,1,0,1,18,6,Graduate
4,130.0,130.0,0,0,1,0,0,35,5,Dropout
1,115.0,108.7,0,0,1,0,1,19,6,Graduate
1,147.0,136.7,0,0,1,0,0,18,7,Graduate
1,132.0,119.1,0,0,1,0,0,20,6,Graduate
1,146.0,151.3,1,0,1,0,1,19,12,Graduate
1,133.0,127.4,0,1,1,0,1,18,7,Graduate
1,124.0,124.0,0,0,1,0,0,23,8,Graduate
1,133.1,155.0,0,0,1,0,1,21,6,Graduate
1,121.0,114.0,0,0,1,0,1,19,5,Graduate
1,160.0,160.0,1,0,1,0,0,20,11,Graduate
1,150.0,136.5,1,0,1,0,1,18,8,Graduate
2,130.0,122.3,0,0,1,0,0,19,7,Graduate
1,133.1,128.0,0,0,1,0,1,21,6,Graduate
1,154.0,156.5,1,0,1,0,1,18,6,Graduate
1,150.0,143.0,0,0,1,0,0,18,6,Graduate
1,141.0,131.9,1,0,1,0,1,18,7,Graduate
1,146.0,155.1,1,0,1,0,0,18,0,Graduate
1,139.0,130.3,1,0,1,0,1,18,8,Graduate
1,136.0,123.3,0,0,0,0,0,18,8,Dropout
1,110.0,117.4,1,0,1,0,0,20,6,Graduate
1,129.0,120.0,1,0,1,0,0,19,8,Graduate
1,137.0,126.7,1,0,1,0,0,18,7,Dropout
1,138.0,129.3,1,0,1,0,1,18,7,Graduate
1,133.1,98.6,0,0,1,0,0,21,6,Dropout
1,136.0,126.9,1,0,1,0,1,19,7,Graduate
1,139.0,146.7,1,0,1,0,1,20,6,Graduate
1,125.0,117.0,0,0,1,0,1,21,8,Graduate
1,130.0,130.0,1,0,1,0,0,23,6,Dropout
1,137.0,125.8,0,0,0,0,1,18,6,Dropout
2,130.0,160.0,0,0,1,0,0,30,5,Dropout
1,130.0,134.2,1,0,1,0,0,20,5,Dropout
2,160.0,96.0,0,0,0,0,0,29,5,Dropout
1,136.0,125.2,1,0,1,0,0,20,6,Graduate
1,117.0,100.0,0,0,1,0,0,27,6,Dropout
2,140.0,140.0,0,0,1,0,0,23,5,Dropout
1,132.0,120.0,0,0,1,0,1,23,6,Graduate
1,147.0,134.3,1,0,1,0,0,18,8,Graduate
1,158.0,144.7,1,0,1,0,1,19,6,Graduate
1,142.0,131.9,1,0,1,0,0,19,7,Dropout
1,143.0,136.7,1,0,1,0,1,18,6,Dropout
1,135.0,129.8,1,0,1,0,0,19,6,Graduate
1,160.0,146.5,0,0,1,0,1,18,6,Graduate
1,133.1,117.8,0,0,1,0,0,24,7,Graduate
1,133.1,106.0,1,0,1,0,0,19,7,Dropout
1,106.0,116.9,1,0,1,0,0,20,6,Graduate
1,148.0,141.7,0,0,1,0,0,18,6,Graduate
1,134.0,127.7,1,0,0,0,0,18,6,Dropout
1,130.0,122.1,1,0,1,0,1,19,7,Graduate
1,150.0,153.5,1,0,1,0,0,19,6,Dropout
1,141.0,141.4,1,0,1,0,1,18,0,Graduate
1,140.0,135.8,1,0,1,0,1,19,6,Graduate
1,138.0,127.5,1,0,1,0,1,18,7,Graduate
1,133.0,100.0,0,0,1,0,0,20,8,Graduate
1,150.0,131.5,1,0,1,0,1,19,8,Graduate
1,117.0,109.3,0,0,0,0,0,22,5,Dropout
1,145.0,127.9,1,0,1,0,0,19,6,Graduate
1,140.0,140.0,1,0,1,0,0,36,14,Graduate
1,160.0,160.0,0,0,1,0,1,19,6,Graduate
1,125.0,119.8,0,0,1,0,0,18,6,Graduate
4,133.1,153.0,0,0,0,0,0,40,5,Dropout
1,139.0,125.0,1,0,1,0,1,19,7,Graduate
1,120.0,120.0,0,0,1,0,0,32,10,Dropout
1,120.0,116.9,1,0,1,0,0,19,6,Graduate
2,130.0,117.9,0,0,1,0,0,35,1,Dropout
1,150.0,135.0,0,0,1,0,0,29,8,Graduate
1,143.0,129.5,1,0,1,0,1,18,8,Graduate
2,100.0,111.3,0,1,0,0,0,25,6,Graduate
4,133.1,95.0,0,1,0,0,0,50,6,Dropout
2,133.1,131.8,0,0,1,0,0,24,15,Dropout
1,132.0,119.1,0,0,1,0,0,18,5,Dropout
1,131.0,125.4,1,0,1,0,0,20,6,Graduate
1,147.0,140.7,1,1,1,0,1,20,18,Graduate
1,141.0,131.9,0,0,1,0,0,21,10,Dropout
1,135.0,139.2,0,0,1,1,1,19,6,Graduate
1,133.0,121.8,0,0,1,1,1,18,8,Graduate
1,142.0,132.9,0,0,1,1,0,22,0,Graduate
1,130.0,130.0,0,0,1,1,0,25,6,Dropout
2,133.1,130.1,0,0,0,1,0,37,7,Dropout
1,133.1,124.5,0,0,0,1,0,38,7,Dropout
2,130.0,162.3,0,0,1,1,0,36,6,Dropout
1,149.0,137.8,1,0,1,1,0,18,8,Graduate
1,130.0,119.5,0,0,0,1,0,19,5,Dropout
1,150.0,110.0,0,1,1,1,0,24,5,Dropout
1,106.0,105.0,0,0,1,1,0,20,6,Graduate
1,162.0,142.8,1,0,1,1,0,21,0,Dropout
2,120.0,128.2,1,0,1,1,0,32,5,Dropout
2,133.1,120.0,0,0,1,1,0,39,5,Dropout
1,130.0,130.0,0,0,0,1,0,33,5,Dropout
1,128.0,121.7,0,0,1,1,1,20,5,Graduate
1,124.0,116.0,0,0,1,1,0,19,6,Graduate
2,133.1,133.2,0,0,0,1,0,43,5,Dropout
2,114.0,116.7,0,0,1,1,0,49,5,Dropout
1,140.0,126.4,1,0,1,1,1,18,6,Graduate
1,122.0,120.3,1,0,1,1,1,19,5,Dropout
1,140.0,118.0,0,1,1,1,1,45,6,Dropout
1,160.0,149.5,1,0,0,1,0,19,6,Graduate
